Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Debt_to_Income_Ratio,Existing_Loans,Dependents,Loan_Approved
54,149114,601,0,294149,0.13,2,0,Yes
21,59322,405,27,244831,0.08,0,0,No
41,134695,400,20,298619,0.14,4,2,No
36,47167,396,30,415142,0.57,0,3,No
53,71667,328,24,38683,0.79,1,0,Yes
56,114527,805,0,481937,0.49,4,5,No
27,103337,737,8,81810,0.14,5,0,Yes
42,71468,678,19,250841,0.19,2,5,Yes
35,92894,372,2,313193,0.45,0,5,No
36,73084,553,23,366627,0.59,1,5,No
53,83138,815,5,128045,0.55,5,0,Yes
27,42588,849,6,244823,0.48,1,3,Yes
50,82901,319,8,236447,0.79,4,4,No
22,37671,834,4,257790,0.2,0,2,Yes
64,145724,720,28,228922,0.18,1,5,Yes
52,103038,745,15,447699,0.69,0,3,No
61,110664,435,1,117177,0.27,4,2,No
51,51645,804,2,175985,0.3,3,1,Yes
50,27637,600,2,459150,0.46,1,5,No
38,20660,332,19,440710,0.34,2,2,No
34,127211,577,25,266731,0.27,0,5,Yes
39,26922,432,22,297432,0.74,5,0,No
54,113697,826,27,117880,0.15,4,3,Yes
32,64721,425,9,128060,0.35,4,5,No
52,77256,644,21,96428,0.05,5,3,Yes
45,141025,316,2,387944,0.66,2,4,No
24,137217,677,14,30682,0.18,3,1,Yes
49,89506,359,13,72125,0.63,0,4,No
28,88943,766,22,166881,0.16,3,4,Yes
27,144338,690,3,351550,0.36,4,1,Yes
26,47843,486,9,256594,0.6,1,0,No
31,29046,797,10,187814,0.25,3,3,No
30,109336,660,10,457800,0.29,1,2,No
42,83985,748,7,79215,0.55,2,1,Yes
19,100083,480,30,144875,0.19,4,4,No
52,123064,429,22,319716,0.76,1,2,No
24,116925,448,22,387040,0.19,0,5,No
38,146417,771,8,327682,0.61,4,1,No
35,136585,799,7,375037,0.65,2,5,Yes
20,50346,654,11,110518,0.33,0,1,Yes
59,108284,510,16,186680,0.17,4,0,No
56,143152,329,22,48153,0.17,3,5,Yes
58,131769,323,14,491402,0.79,5,0,No
28,122391,521,18,53657,0.59,4,3,Yes
56,111384,700,27,145601,0.39,0,3,Yes
41,73526,811,19,230606,0.24,1,2,Yes
63,93143,387,5,315352,0.06,1,3,No
36,56787,764,4,80928,0.55,4,5,No
21,53583,349,7,173337,0.77,4,5,No
43,32563,402,17,384699,0.13,2,1,No
55,66060,667,20,140655,0.62,3,1,No
59,149537,791,20,197298,0.16,2,1,Yes
49,141943,567,14,31690,0.64,5,5,Yes
56,134462,696,2,408544,0.33,2,1,Yes
62,53690,619,13,92174,0.58,1,0,No
63,131233,819,25,283382,0.74,1,1,Yes
53,114712,748,14,437329,0.52,0,1,Yes
57,34925,775,30,224563,0.74,5,1,Yes
54,106787,539,12,323379,0.23,5,4,No
50,103184,557,20,157754,0.78,2,5,No
53,40108,689,19,445658,0.7,0,5,No
20,96515,642,26,218070,0.13,4,2,Yes
26,88258,686,20,133596,0.36,0,5,No
25,25355,693,25,207260,0.75,1,2,Yes
50,66069,569,8,283905,0.11,2,1,Yes
23,114335,448,22,231843,0.39,1,5,No
58,120854,679,16,460404,0.59,4,1,No
56,74471,327,18,488103,0.08,3,2,No
21,52705,448,24,260672,0.61,5,3,No
30,63909,719,3,409392,0.32,2,4,No
19,108606,579,19,371389,0.24,1,4,No
22,148501,481,9,455714,0.48,3,5,No
61,136361,465,21,104450,0.46,4,3,No
44,73739,316,2,53329,0.71,3,1,No
49,96820,449,18,292783,0.56,1,2,No
38,107273,638,30,203824,0.37,1,4,Yes
25,43241,344,8,118733,0.54,4,3,No
55,47414,801,28,425631,0.61,4,3,Yes
25,70818,488,4,37657,0.75,3,0,No
20,40895,360,13,305361,0.58,3,5,No
61,112307,593,6,350527,0.46,5,3,Yes
20,82409,332,20,188694,0.33,5,0,No
39,75324,598,5,22900,0.72,1,0,Yes
23,86920,714,23,16242,0.64,4,5,Yes
19,73555,848,30,363753,0.11,0,4,No
40,138642,730,7,435407,0.57,4,1,No
61,85453,794,1,445817,0.45,2,1,Yes
19,42689,399,26,69930,0.13,2,3,No
55,84356,322,24,416126,0.47,4,2,No
34,113011,719,25,360866,0.19,3,2,Yes
52,28252,723,27,130272,0.58,2,0,Yes
51,50844,786,27,151050,0.26,5,5,Yes
40,115687,388,27,448156,0.16,1,3,No
47,125542,508,13,388352,0.11,1,3,No
25,43365,570,21,280750,0.42,1,1,No
39,26026,705,6,168103,0.2,5,2,No
61,118303,577,2,12421,0.69,4,4,No
53,48523,505,19,322873,0.05,2,5,No
22,141297,627,21,269692,0.68,3,3,Yes
30,30482,635,22,12252,0.44,5,3,Yes
46,132105,337,5,445840,0.74,5,1,No
48,68888,527,20,83385,0.2,1,4,No
64,133884,782,13,468360,0.13,5,4,Yes
33,126968,433,11,488843,0.52,5,4,No
59,70110,689,17,379275,0.58,3,5,No
47,110644,724,11,388472,0.33,5,4,Yes
33,20493,809,30,404961,0.06,1,2,Yes
29,76194,726,30,434046,0.36,5,5,No
34,102001,773,6,305193,0.23,4,0,Yes
33,59767,660,4,173602,0.31,1,4,No
29,49550,510,11,428438,0.43,4,0,No
25,33833,478,8,265460,0.58,2,0,No
37,22970,357,28,260519,0.77,2,1,No
20,118315,372,10,407856,0.16,3,4,No
33,115494,514,3,169806,0.56,5,2,No
47,142512,372,13,191300,0.22,1,1,No
62,147424,766,25,223686,0.22,2,1,Yes
40,133855,570,11,396100,0.53,5,0,No
45,102681,798,17,193779,0.63,0,3,Yes
57,121489,653,6,234483,0.78,0,2,Yes
22,69177,533,22,421781,0.63,3,5,No
37,87342,618,0,180126,0.17,5,4,No
57,141339,318,26,374262,0.22,2,4,No
61,91200,671,29,320712,0.62,4,2,No
18,81501,483,12,71045,0.45,5,4,No
47,48900,576,15,339495,0.27,0,3,No
38,34126,444,4,112560,0.4,5,5,No
37,131198,380,18,193719,0.74,2,3,No
23,90690,621,24,63312,0.62,4,4,No
39,107744,734,8,47398,0.39,1,1,Yes
35,99303,342,22,328009,0.79,5,5,No
25,105579,612,27,107175,0.65,2,5,No
56,67994,592,8,125201,0.05,1,4,Yes
49,87061,368,11,430624,0.13,0,4,No
50,119064,355,17,250329,0.47,1,2,No
33,36978,503,26,224500,0.31,0,3,No
29,76344,719,25,200297,0.66,3,5,Yes
55,66648,849,23,83812,0.72,3,1,Yes
51,21055,542,25,372612,0.23,0,2,No
31,95582,500,9,401716,0.62,4,2,No
53,121387,773,25,318495,0.45,3,1,Yes
50,101214,826,28,148618,0.34,4,1,Yes
40,64876,376,16,189125,0.64,4,2,No
62,138363,777,18,45526,0.47,4,4,Yes
19,112160,739,23,216650,0.53,2,1,Yes
58,127954,562,10,109374,0.1,5,5,Yes
38,58725,484,15,253030,0.49,2,0,No
19,25255,354,7,436369,0.28,5,1,No
44,94947,607,29,5229,0.42,5,5,Yes
26,73380,815,25,449854,0.22,4,2,Yes
18,134648,598,23,160797,0.51,0,0,No
28,73333,529,26,431893,0.16,5,2,No
20,62459,676,14,213328,0.14,3,3,No
40,136518,585,27,186201,0.19,1,3,Yes
43,56163,437,10,36879,0.66,2,4,No
21,53971,777,6,480770,0.08,2,1,Yes
35,116771,306,1,363798,0.6,1,2,No
23,85149,718,18,402933,0.09,4,0,Yes
52,147150,771,8,482326,0.49,5,5,Yes
39,104730,719,17,83771,0.63,1,1,Yes
60,39476,575,12,272333,0.22,4,4,No
32,88580,389,22,394173,0.2,2,2,No
39,140759,581,0,91859,0.27,1,5,No
54,125576,847,18,487217,0.57,5,5,Yes
59,106593,470,12,237850,0.24,0,2,No
29,89050,654,13,126383,0.43,3,3,Yes
64,95526,503,16,82508,0.15,3,4,Yes
59,124496,588,21,372642,0.4,3,5,No
55,129071,761,19,137937,0.52,1,2,Yes
35,134832,472,0,496818,0.1,5,3,No
62,27507,600,4,126389,0.66,4,3,No
52,90393,828,29,238101,0.75,5,0,Yes
47,32118,439,19,491719,0.2,5,5,No
41,70529,577,13,402756,0.62,2,4,No
59,88682,810,26,193513,0.29,3,4,Yes
47,111937,645,25,491525,0.56,1,2,No
31,74176,439,29,244673,0.28,3,0,No
23,135481,413,26,214072,0.7,5,1,No
20,111713,806,25,173654,0.31,4,2,Yes
33,124060,665,17,84132,0.69,0,3,Yes
24,24414,696,12,256894,0.62,0,1,Yes
31,103030,410,22,232993,0.2,5,1,No
26,140360,657,11,85922,0.17,2,5,Yes
32,105973,537,14,418122,0.63,0,2,No
38,82137,302,23,419018,0.34,0,5,No
52,23937,703,3,470570,0.76,1,0,No
19,56731,324,8,69761,0.76,1,4,No
44,106862,808,2,62276,0.57,2,0,No
19,58665,764,28,242538,0.43,5,2,No
52,94510,360,21,370937,0.2,2,4,Yes
35,132681,807,10,109389,0.71,5,1,Yes
31,37500,422,29,210645,0.11,1,3,No
37,134360,796,14,74721,0.33,0,5,Yes
35,21750,354,15,41994,0.29,5,0,No
27,85018,462,29,357160,0.77,4,5,No
42,145456,338,6,123569,0.14,0,5,No
19,24027,382,6,12692,0.72,0,4,No
42,129832,845,21,456612,0.39,4,0,Yes
50,25745,412,8,131728,0.09,2,4,No
53,81731,724,30,418215,0.6,1,3,No
48,106984,529,16,208413,0.13,2,5,Yes
31,127983,582,12,401373,0.23,2,2,Yes
18,48451,586,8,433089,0.65,2,2,No
63,113743,454,28,436160,0.17,1,4,Yes
33,91474,464,8,431977,0.29,2,4,Yes
63,81536,481,19,346385,0.32,2,2,Yes
20,32150,538,28,352160,0.49,3,1,No
52,33406,638,27,234565,0.64,0,1,No
58,39781,811,30,167750,0.22,3,1,Yes
23,77417,565,11,359379,0.2,1,3,No
42,136047,486,20,490746,0.22,5,4,No
30,143971,339,18,100106,0.34,5,0,No
51,123157,792,22,417498,0.45,4,0,Yes
25,38325,690,14,453224,0.06,5,4,No
38,88684,559,17,279937,0.64,4,2,No
51,114415,475,7,162614,0.75,5,4,No
21,134547,628,24,91169,0.68,3,1,Yes
42,93469,499,5,438030,0.08,3,1,No
32,29436,495,24,396073,0.44,3,0,No
21,37669,830,5,282781,0.66,0,4,Yes
62,147385,361,2,90331,0.31,1,0,No
29,92010,626,25,361202,0.72,5,2,No
49,132983,580,2,79774,0.72,5,5,No
49,96764,526,1,397623,0.16,5,5,No
45,119074,357,4,228757,0.42,2,5,No
30,21843,776,28,447973,0.07,3,3,Yes
48,85609,675,29,376566,0.26,0,3,Yes
31,70812,542,19,315323,0.66,4,2,No
37,36059,666,11,126170,0.78,4,1,Yes
35,106269,799,5,490286,0.73,4,1,Yes
46,141790,551,15,407472,0.08,3,1,Yes
23,60768,621,4,59947,0.75,4,0,Yes
49,45395,675,5,398733,0.67,4,5,Yes
46,40202,708,3,130334,0.7,4,0,Yes
60,33273,787,13,214033,0.74,2,3,Yes
19,68889,642,28,92138,0.42,4,1,No
40,118635,539,2,281820,0.21,0,1,No
36,136109,438,16,451175,0.07,3,5,No
48,93048,421,4,485571,0.07,5,2,No
22,113767,719,21,408997,0.53,2,3,No
36,108810,603,20,351336,0.3,2,5,No
51,123235,414,20,250573,0.42,3,0,No
27,144571,642,27,367756,0.15,4,3,Yes
42,65510,550,5,69758,0.78,5,5,No
19,107945,306,19,161750,0.15,5,1,No
28,131730,478,29,468544,0.38,4,1,No
48,139096,444,27,54962,0.38,1,0,Yes
32,90649,715,3,213563,0.06,4,0,Yes
26,126723,420,26,312672,0.55,5,3,No
40,22881,423,12,144340,0.45,0,4,No
36,65913,449,7,416909,0.42,4,1,No
26,131860,696,10,111212,0.66,3,1,Yes
52,104785,680,23,161673,0.23,4,4,Yes
38,85037,300,27,490392,0.7,3,3,No
26,82457,543,18,206047,0.7,2,2,No
45,55343,697,22,53139,0.67,1,2,Yes
63,82389,550,30,149299,0.31,2,1,Yes
24,98250,598,4,310845,0.17,3,2,Yes
33,124489,596,4,231125,0.41,1,3,No
33,28656,799,27,100238,0.24,2,2,Yes
50,25741,414,28,76925,0.09,4,0,No
21,36661,300,2,329569,0.26,5,3,No
21,117091,781,1,492327,0.4,5,4,Yes
56,48690,809,28,376868,0.13,4,1,Yes
57,52833,634,2,50229,0.76,1,3,Yes
34,122566,764,14,352622,0.54,2,2,Yes
54,91240,440,6,226000,0.15,0,3,No
56,133659,436,2,480981,0.66,0,5,No
46,126898,466,14,292412,0.75,0,4,No
53,97711,642,10,475992,0.25,2,5,Yes
55,77141,709,15,67448,0.16,5,3,No
56,98232,364,12,494752,0.29,2,4,No
54,59023,366,1,202940,0.67,2,4,No
52,60209,732,19,409445,0.18,3,3,Yes
24,113590,349,11,312436,0.63,5,1,No
44,146324,613,20,11300,0.59,0,1,Yes
45,106612,608,28,219266,0.54,0,2,Yes
39,100522,414,6,44934,0.37,0,5,No
31,131654,641,0,161892,0.33,5,3,No
24,34440,829,13,333017,0.11,3,5,No
54,139107,794,23,434278,0.32,3,5,Yes
39,27960,568,9,231514,0.5,2,3,No
22,42462,379,2,447704,0.72,5,0,No
19,145919,755,29,411661,0.67,5,1,Yes
44,37821,598,10,6867,0.07,0,4,Yes
38,77772,501,21,99117,0.15,0,0,No
55,47258,802,19,487050,0.69,5,3,Yes
32,112889,784,29,464246,0.75,4,0,Yes
38,108952,317,20,140714,0.09,5,1,No
27,82524,777,25,397374,0.58,4,3,Yes
40,42115,787,27,107190,0.32,4,5,Yes
56,138066,745,14,13352,0.32,3,5,Yes
22,66433,639,5,138108,0.53,2,1,No
18,110504,830,17,200164,0.66,1,0,Yes
30,108267,415,12,19722,0.26,0,2,Yes
38,108321,373,14,315468,0.58,4,4,No
43,124933,568,2,152258,0.53,0,4,Yes
62,99364,415,14,326229,0.44,0,2,No
38,90077,463,23,375147,0.5,0,2,No
35,60644,521,23,395645,0.06,5,2,No
54,82643,425,0,485219,0.05,2,1,No
62,33311,475,9,254320,0.46,0,3,No
49,143221,674,23,96487,0.44,2,2,Yes
53,143012,797,26,194969,0.1,1,1,Yes
34,149466,384,17,269425,0.42,1,5,No
52,50531,682,25,101231,0.62,3,0,Yes
28,34588,762,25,264965,0.46,0,0,Yes
38,69416,750,28,441044,0.44,4,2,Yes
43,32380,817,7,399817,0.59,3,0,Yes
21,62645,849,11,443003,0.18,5,2,Yes
51,37818,415,25,377120,0.39,3,0,No
35,50857,307,4,399515,0.16,1,0,No
57,41711,517,0,63054,0.44,4,3,No
52,25097,703,7,413010,0.49,0,3,Yes
58,136348,603,27,362828,0.14,0,0,Yes
46,48393,766,4,118052,0.11,1,3,Yes
46,42076,387,30,493465,0.18,5,2,No
55,104274,309,16,189391,0.49,2,4,No
59,77609,607,14,152098,0.19,1,2,Yes
38,49317,733,3,363777,0.26,4,3,Yes
59,124765,463,12,416646,0.58,2,1,No
30,78480,538,16,446001,0.24,4,0,No
58,27044,616,12,106185,0.35,0,3,No
34,91033,634,24,420074,0.75,2,5,No
26,139237,317,25,383649,0.67,4,5,No
58,75486,370,1,351262,0.24,0,3,No
18,75162,474,23,401548,0.5,4,3,No
19,99287,638,3,169943,0.55,2,5,Yes
46,49882,547,24,466929,0.73,0,2,No
50,74078,492,1,164242,0.46,4,0,No
27,78734,718,11,114970,0.47,3,4,Yes
57,127608,624,18,68455,0.72,2,5,Yes
38,128730,605,17,494355,0.09,2,5,Yes
45,63826,503,9,105481,0.52,2,5,No
28,107985,422,29,222493,0.36,5,3,No
51,64028,746,4,305953,0.73,0,1,No
25,71331,790,10,100264,0.77,2,5,Yes
39,139655,732,0,210335,0.18,4,0,Yes
25,118938,427,27,347212,0.26,3,4,No
32,138319,847,2,44828,0.26,4,5,Yes
34,52543,346,16,358325,0.13,4,1,No
40,144279,804,25,50329,0.41,2,5,Yes
41,49362,414,14,199278,0.43,3,4,No
62,47315,715,13,160780,0.48,3,4,Yes
36,47746,522,23,480399,0.55,3,5,Yes
22,30057,802,14,283100,0.1,3,0,Yes
49,131649,395,15,220044,0.52,1,2,No
61,62915,406,27,330900,0.74,3,1,No
18,41061,331,3,108250,0.39,2,5,No
40,71370,792,18,347748,0.13,5,3,Yes
54,54157,365,23,92745,0.11,3,4,No
25,131375,478,28,215340,0.26,4,1,No
30,31322,742,24,67809,0.61,1,0,Yes
25,89812,848,7,92964,0.25,4,1,No
40,97842,500,5,9089,0.66,2,3,No
60,54017,348,15,297932,0.66,2,3,No
18,76792,562,29,97959,0.39,5,0,No
62,47742,432,30,496877,0.28,5,1,No
41,117136,643,2,84535,0.5,3,5,No
52,84808,475,7,255180,0.66,5,2,No
41,140400,690,28,79478,0.1,2,2,Yes
34,149198,310,4,414056,0.77,1,5,No
22,37629,500,4,139322,0.53,5,4,No
37,148614,302,11,263303,0.35,4,5,No
38,28245,513,24,60714,0.43,2,4,No
57,116950,606,0,203866,0.34,5,1,No
48,63870,843,6,243478,0.36,5,5,Yes
63,115634,626,23,254570,0.5,2,4,Yes
53,84829,498,10,497103,0.1,1,3,Yes
28,134530,408,9,352502,0.18,0,0,No
32,30588,590,2,259528,0.22,0,4,Yes
36,20442,407,7,347181,0.36,1,5,No
24,125280,707,0,60509,0.33,2,2,Yes
45,122979,351,7,277912,0.59,1,5,No
60,97339,411,22,391895,0.24,1,3,Yes
22,60721,594,19,69684,0.09,0,2,Yes
22,57145,488,10,489480,0.09,3,4,No
47,30599,364,6,387978,0.06,5,5,No
49,92594,764,25,386822,0.08,2,4,Yes
25,102742,557,29,446215,0.69,4,3,No
27,97430,630,26,23167,0.57,1,2,Yes
55,22939,800,15,186317,0.8,0,0,No
64,141784,509,6,261051,0.07,3,0,No
49,42149,388,12,222524,0.69,2,3,No
45,147616,327,9,315649,0.57,1,5,No
34,86567,537,28,272261,0.53,0,4,No
48,30208,635,27,307850,0.32,1,5,No
25,86098,362,16,266870,0.33,4,3,No
57,129034,799,2,408549,0.68,2,2,Yes
42,69492,840,6,233910,0.59,5,0,Yes
26,40951,768,10,282066,0.55,2,4,Yes
19,68920,350,12,351197,0.07,2,2,No
32,66766,411,4,62861,0.19,2,0,No
20,77014,600,24,423533,0.77,0,0,Yes
53,48351,389,22,207728,0.39,4,1,No
21,104216,528,18,7477,0.64,1,4,Yes
31,69386,449,14,354022,0.34,0,3,No
58,107122,437,0,273281,0.62,3,1,No
58,29308,434,4,302788,0.14,2,0,Yes
42,79252,756,29,103346,0.08,2,4,Yes
27,95145,793,30,133823,0.4,1,4,Yes
38,115031,826,12,436813,0.49,2,1,Yes
53,103211,632,9,254201,0.29,2,2,Yes
29,48064,661,28,144667,0.59,1,2,No
44,73879,473,4,161974,0.42,4,3,No
57,146534,512,22,51261,0.75,0,4,Yes
19,28720,642,29,375856,0.11,4,5,Yes
30,146204,360,0,93266,0.1,1,1,No
49,62940,360,9,372297,0.73,5,0,No
48,99993,823,17,404902,0.55,5,2,Yes
33,88475,515,26,179181,0.55,5,1,No
49,67113,722,21,68039,0.07,2,3,Yes
49,68926,722,7,64737,0.75,2,3,Yes
51,58203,670,19,187874,0.63,4,5,No
28,108901,505,2,361793,0.62,3,4,No
27,25392,585,18,255105,0.73,0,3,No
32,45905,404,18,233534,0.48,2,3,No
34,93508,842,1,217269,0.35,1,5,Yes
57,70385,541,16,55029,0.41,4,5,Yes
35,50653,790,30,301798,0.63,0,2,Yes
26,111865,797,15,202911,0.63,5,2,Yes
42,104720,734,20,449108,0.51,3,3,Yes
57,145813,783,9,350176,0.21,5,5,Yes
31,34799,746,20,463152,0.66,5,4,No
42,80103,683,15,224032,0.54,2,2,Yes
39,137463,809,4,77988,0.22,4,2,Yes
47,35052,469,19,396838,0.41,2,5,No
37,26044,622,30,293618,0.8,4,3,No
38,39871,773,2,437102,0.3,3,4,No
61,109303,531,27,102409,0.14,1,3,Yes
49,132719,658,2,242815,0.07,1,0,Yes
63,40234,574,1,126483,0.19,0,0,Yes
38,145407,331,20,257804,0.19,2,5,No
52,41381,476,3,19426,0.69,2,4,Yes
49,37274,364,21,431551,0.17,2,0,No
47,132162,326,17,131689,0.7,1,5,No
56,107840,778,1,35541,0.12,0,4,Yes
29,144945,567,23,387790,0.73,1,0,Yes
58,103108,365,5,342060,0.24,5,1,No
64,123948,432,2,392619,0.51,4,2,No
35,147177,665,20,235729,0.17,2,5,Yes
38,69892,381,2,344484,0.34,4,3,No
30,70521,627,26,248791,0.11,5,4,No
38,111501,397,1,96092,0.48,3,0,No
25,103920,626,2,141037,0.31,4,1,Yes
63,103391,841,16,463920,0.69,4,0,Yes
57,37920,424,13,127400,0.19,4,1,No
63,36702,509,6,180196,0.26,1,3,No
24,145144,432,21,466423,0.18,4,2,No
40,123457,802,20,414978,0.47,5,2,Yes
61,21894,456,5,428120,0.13,2,1,No
49,50985,681,7,334612,0.19,0,5,No
28,48287,321,18,19213,0.56,3,0,No
39,147699,718,18,169033,0.11,2,2,Yes
39,145702,771,11,291983,0.61,0,0,Yes
60,93527,533,4,428158,0.13,2,4,Yes
42,35439,753,4,297469,0.49,4,0,No
39,148676,461,13,96583,0.8,3,5,No
45,114620,600,26,15207,0.18,2,4,Yes
46,62235,605,16,363115,0.25,3,4,No
30,47659,301,15,468368,0.72,1,2,No
35,44976,570,3,108318,0.52,1,4,No
19,124239,720,24,209486,0.42,4,0,Yes
46,102643,442,7,413030,0.47,4,3,No
38,87865,834,2,284828,0.27,1,5,Yes
32,127631,336,20,172040,0.69,2,0,No
44,88306,406,4,270517,0.61,0,1,No
48,76697,596,22,95685,0.53,0,1,Yes
32,90382,396,23,113033,0.75,1,0,No
40,36651,580,24,366831,0.48,0,1,No
41,69044,409,6,20178,0.43,2,3,No
61,34633,848,30,293100,0.78,0,1,Yes
30,99164,487,17,385369,0.2,5,2,No
39,20569,787,23,462899,0.16,0,3,Yes
60,79900,653,7,45692,0.17,5,2,Yes
54,87509,318,10,49119,0.79,1,2,No
50,143425,692,28,358779,0.54,3,3,Yes
20,121126,560,13,9991,0.28,3,5,Yes
36,139148,709,17,272346,0.24,2,2,Yes
40,147522,702,12,132492,0.09,3,1,Yes
46,53038,783,5,287460,0.15,4,0,Yes
47,69088,603,12,34695,0.73,1,3,Yes
56,93177,317,25,401838,0.61,5,0,No
61,94466,483,0,458953,0.76,5,3,No
64,92216,704,10,382296,0.37,3,3,Yes
42,86793,430,6,324276,0.5,0,2,No
54,93786,778,9,268754,0.41,3,0,Yes
64,58138,307,1,439788,0.71,1,5,No
25,83310,617,30,131092,0.79,0,1,No
59,48757,690,15,415204,0.75,0,0,Yes
33,90394,818,4,100862,0.5,5,3,Yes
25,126885,435,15,258727,0.1,1,1,Yes
18,99027,830,29,202228,0.51,2,2,Yes
61,110830,666,22,413551,0.12,2,1,Yes
22,76151,788,25,269746,0.15,1,1,Yes
20,130740,310,15,359439,0.19,5,0,No
18,131174,745,26,322769,0.32,1,3,Yes
21,69272,413,30,352864,0.49,1,3,No
57,26908,495,14,241474,0.3,0,3,No
52,30844,622,8,486674,0.39,0,4,No
49,71455,811,29,496675,0.09,1,2,Yes
59,123165,464,0,373608,0.51,5,0,No
51,88447,551,8,348078,0.54,0,3,Yes
60,94527,343,10,229537,0.12,4,1,No
42,97108,769,4,197327,0.64,1,4,Yes
27,63066,788,5,196333,0.54,0,2,Yes
38,115229,480,29,20903,0.42,2,3,No
63,60004,376,7,409525,0.46,1,4,No
56,58333,673,14,433699,0.43,1,2,Yes
44,141219,366,26,238715,0.09,1,5,Yes
44,103029,824,15,13070,0.6,3,5,Yes
19,59697,391,29,388522,0.43,1,1,No
58,37634,543,17,38217,0.18,2,4,No
30,145520,640,11,396445,0.56,0,0,No
26,44561,603,22,362105,0.57,1,2,No
53,38033,697,27,263453,0.21,5,4,Yes
39,92887,747,3,66305,0.65,4,4,Yes
59,75063,396,24,20106,0.39,5,2,Yes
43,45921,630,21,300981,0.19,5,4,No
29,39340,504,15,271161,0.54,0,4,No
34,82781,748,22,34420,0.5,2,2,Yes
31,34901,717,10,491919,0.18,3,1,Yes
31,30638,376,21,368267,0.7,2,5,No
51,58596,848,26,280726,0.69,5,0,Yes
37,106914,724,23,84403,0.68,3,2,Yes
28,64324,728,21,482421,0.35,0,3,No
33,108356,784,6,473979,0.67,3,4,Yes
48,110596,434,23,374830,0.68,0,0,Yes
23,52642,553,14,186623,0.8,2,0,No
36,142302,554,16,348627,0.77,5,2,No
54,45378,798,14,344612,0.34,2,3,Yes
21,70867,783,9,253008,0.2,3,3,Yes
64,93686,345,27,147057,0.27,4,1,No
21,62875,742,3,404591,0.42,5,3,No
37,138171,303,21,282949,0.65,5,5,No
27,109595,300,16,22107,0.59,2,2,No
41,120061,589,3,178473,0.64,3,0,No
52,103729,408,21,78071,0.33,1,0,No
43,84377,759,22,435804,0.24,0,3,Yes
54,149267,565,28,414686,0.07,1,4,No
55,74691,437,21,160153,0.52,1,5,No
38,140736,733,10,11846,0.65,1,1,Yes
57,129503,343,3,249531,0.72,3,3,No
56,113337,809,11,336829,0.41,2,5,Yes
38,84303,561,28,252511,0.75,5,2,No
27,80839,451,22,237796,0.2,1,1,No
55,145200,512,9,297069,0.44,3,5,No
63,69063,533,13,321133,0.21,2,3,No
21,111782,660,17,380477,0.19,0,1,No
62,148824,619,5,253243,0.77,2,4,Yes
37,98343,521,4,73748,0.66,2,2,No
34,103071,509,1,250023,0.06,1,3,No
24,25492,695,24,467674,0.25,3,0,No
21,141399,788,12,363224,0.2,5,2,Yes
46,51357,763,22,364745,0.16,4,4,Yes
31,91838,751,13,183769,0.57,0,5,Yes
20,52314,712,2,359745,0.48,3,4,No
41,68697,775,30,289838,0.39,5,0,Yes
54,90283,555,22,142114,0.19,1,2,Yes
33,79567,449,10,144085,0.26,3,3,No
21,67006,426,26,36285,0.32,5,0,No
41,80011,691,21,47446,0.64,4,3,Yes
51,126706,779,22,319823,0.79,0,1,Yes
47,30686,696,3,357328,0.19,2,3,Yes
35,57449,701,12,456284,0.31,5,1,No
36,81606,573,28,8754,0.26,0,3,Yes
48,38891,438,25,278331,0.08,4,1,No
36,72115,402,28,435349,0.21,0,2,No
63,121732,541,7,259170,0.73,5,4,Yes
36,80719,416,7,381455,0.68,0,2,No
39,115464,513,22,71082,0.18,1,0,Yes
41,93030,783,12,434713,0.32,2,2,No
62,56723,828,22,110654,0.28,4,2,Yes
29,49877,523,9,116693,0.16,1,4,No
47,138393,569,12,249019,0.52,0,5,No
55,113517,433,12,453252,0.47,0,2,No
48,34026,413,23,446671,0.37,3,0,No
53,40422,740,16,367416,0.69,1,2,Yes
36,29244,664,5,232207,0.51,4,2,Yes
62,53481,531,1,9516,0.24,4,2,Yes
53,109180,757,16,333939,0.33,4,2,Yes
47,129384,674,11,248521,0.16,5,4,Yes
50,141699,506,25,28376,0.49,5,4,Yes
35,78031,819,22,356820,0.49,5,0,Yes
45,28521,767,5,89853,0.7,4,5,No
64,21746,742,4,335189,0.69,0,0,Yes
28,103127,620,30,49968,0.68,5,0,No
62,112254,392,4,410480,0.46,0,5,No
50,135472,707,24,394704,0.54,1,2,Yes
34,88232,457,8,154018,0.63,2,5,No
23,32012,398,27,429851,0.12,4,3,No
21,100224,524,27,211885,0.28,0,2,Yes
37,43457,740,21,31365,0.18,1,3,Yes
64,90572,700,28,160531,0.43,4,0,Yes
44,125431,363,30,331057,0.68,2,2,No
32,49960,578,2,467421,0.22,4,5,No
23,122022,818,22,101100,0.6,5,5,Yes
64,107695,547,19,482617,0.35,3,5,No
31,27910,667,4,61350,0.73,4,5,Yes
28,22693,397,6,21588,0.52,3,0,No
56,135313,567,30,151112,0.78,2,4,Yes
26,35858,359,11,153197,0.23,3,0,No
43,48810,799,6,264252,0.74,2,2,Yes
33,40092,607,30,397948,0.32,1,4,Yes
22,108779,792,9,166831,0.52,3,5,Yes
27,68700,710,7,360750,0.18,5,4,Yes
20,78105,439,16,77585,0.62,4,3,No
30,50505,627,4,217124,0.78,4,1,No
