Age,Monthly_Charges,Total_Charges,Tenure_Months,Number_of_Services,Support_Calls,Contract_Length,Payment_Delay_Days,Churn
18,59.54,4900.82,50,7,1,1,14,No
61,120.21,1895.31,6,4,4,12,30,Yes
22,62.54,3892.13,66,3,0,1,12,No
20,51.49,8647.37,69,3,1,1,23,No
18,41.98,860.53,39,4,3,1,26,No
21,120.73,1933.34,29,3,9,12,15,Yes
57,36.86,1688.6,46,2,0,24,18,No
52,78.99,4329.22,31,6,7,24,5,No
49,85.9,9971.38,24,1,5,1,27,Yes
59,109.36,2146.9,15,6,0,12,21,Yes
51,102.33,1882.09,20,2,8,36,27,Yes
60,125.39,9193.03,4,6,0,24,15,No
42,25.82,8879.48,58,2,10,1,17,No
27,58.54,806.28,61,5,3,12,0,No
38,56.42,7641.21,10,4,4,24,17,Yes
63,38.98,6726.92,41,4,10,24,8,No
56,57.59,7793.54,53,6,8,12,12,No
44,60.27,5197.77,71,2,1,24,15,No
44,87.84,9918.1,48,4,8,1,21,Yes
19,106.28,916.55,15,5,0,1,18,Yes
58,69.54,2726.53,7,6,3,12,30,Yes
65,113.53,4267.19,72,1,10,12,25,Yes
30,63.7,4772.89,71,3,6,36,22,No
26,57.74,9252.99,43,7,3,36,0,No
69,90.35,5820.04,4,4,7,1,29,Yes
53,23.08,928.55,51,2,6,12,28,Yes
39,30.37,4374.7,71,4,5,36,7,No
59,74.34,4456.66,59,2,4,36,9,No
43,142.58,9672.16,41,6,9,24,6,Yes
29,113.8,6192.37,61,6,2,24,2,No
34,31.46,6538.69,30,3,7,36,12,No
31,130.02,7275.9,18,4,3,24,19,Yes
31,115.2,7815.37,30,3,7,36,10,Yes
51,99.42,6532.99,7,2,0,24,22,Yes
37,126.64,2753.35,52,5,10,12,19,Yes
28,72.53,8803.44,48,5,1,24,4,No
33,48.8,7455.14,23,7,1,12,12,Yes
68,86.56,7547.77,37,1,5,1,11,Yes
48,91.35,9967.29,71,2,4,24,15,No
23,89.98,8124.0,53,2,9,12,16,No
36,93.46,8376.94,45,2,9,36,13,Yes
54,143.33,9538.35,49,6,6,1,20,Yes
21,137.29,1935.77,49,6,1,24,25,Yes
64,133.84,5228.41,47,5,8,36,29,Yes
21,124.18,6015.39,25,5,1,36,9,Yes
37,142.65,3628.12,27,7,0,24,12,Yes
27,32.8,8474.33,12,7,1,24,29,No
41,54.47,7742.99,23,5,10,12,11,Yes
52,84.36,7348.39,17,4,2,12,3,Yes
43,130.05,9972.92,44,4,5,1,18,Yes
54,85.67,2964.12,71,5,6,24,11,No
55,117.24,7486.84,24,3,10,1,24,Yes
38,38.06,5738.34,71,4,5,12,0,No
57,52.81,3473.4,60,6,0,24,9,No
56,115.13,2025.58,53,4,8,36,20,Yes
38,41.42,9010.9,16,4,7,1,25,Yes
27,65.68,6156.83,25,4,1,24,28,Yes
55,54.43,8336.87,66,7,0,36,1,No
63,65.48,5680.78,50,7,6,12,4,No
21,112.08,2589.78,69,1,2,36,20,No
62,67.82,3706.71,40,4,2,1,25,Yes
37,92.18,4124.62,6,3,10,24,26,Yes
34,32.99,9742.88,64,7,9,36,16,No
24,124.65,553.52,28,1,8,24,3,Yes
21,68.09,9863.83,9,6,1,36,6,No
46,104.31,9814.39,6,6,4,24,14,Yes
31,114.3,9963.43,17,4,3,1,0,Yes
20,47.26,5027.59,40,2,0,12,27,No
41,135.01,9656.19,45,1,5,12,28,Yes
54,100.11,4258.19,43,7,5,36,13,No
33,75.73,749.8,46,6,10,1,25,Yes
69,43.7,2631.3,63,4,0,24,14,No
21,142.5,9480.31,1,3,6,1,1,Yes
41,118.16,630.76,59,5,5,1,19,Yes
51,47.04,5686.94,63,6,3,36,25,No
47,63.9,1218.22,18,4,6,12,1,No
35,125.26,3220.77,65,2,2,1,15,Yes
36,110.44,1336.88,20,3,9,36,1,Yes
48,119.55,8665.52,56,6,10,24,15,Yes
36,77.36,6115.17,54,1,5,12,16,No
66,113.14,9070.01,48,3,5,12,17,Yes
63,70.24,7039.36,54,4,9,24,18,Yes
36,47.46,9724.78,16,7,5,1,15,No
39,102.25,5343.84,20,6,2,12,3,No
41,146.88,6567.75,47,6,9,1,16,Yes
62,60.38,5974.93,7,2,4,36,0,Yes
29,79.93,5100.47,23,6,0,24,22,No
47,107.62,8536.61,33,7,5,12,20,Yes
55,90.4,6622.99,40,3,6,24,12,Yes
48,129.65,8112.47,5,6,4,12,6,Yes
53,119.03,7970.46,45,3,4,24,25,No
36,27.58,2314.93,41,5,5,36,8,No
65,149.79,6676.55,8,7,6,36,13,Yes
62,117.81,2396.66,50,5,3,1,30,Yes
53,132.31,6041.54,31,4,6,36,0,No
47,104.66,6935.63,4,1,4,24,7,Yes
66,131.32,9973.73,66,1,6,24,9,Yes
50,34.61,790.15,56,2,0,36,30,No
35,65.21,1366.8,5,7,9,24,3,Yes
69,133.93,1231.75,54,4,1,24,24,Yes
66,46.22,4284.43,1,1,1,24,12,Yes
45,30.17,8305.09,61,6,6,1,17,No
64,122.46,8518.54,7,3,8,1,8,Yes
28,128.61,7501.31,30,4,6,12,7,Yes
62,41.14,9020.34,15,3,5,24,29,Yes
50,131.06,3567.17,4,2,2,1,5,Yes
34,109.28,1337.47,63,7,4,36,20,No
23,87.61,1052.45,70,6,9,24,18,Yes
21,127.93,8595.26,38,4,1,24,15,No
37,74.5,7439.14,47,6,8,12,0,No
65,45.22,7136.85,60,6,5,36,14,No
64,57.03,3726.93,2,7,8,36,5,Yes
44,85.67,4109.1,69,6,8,24,9,No
32,89.07,9602.08,8,2,6,1,4,Yes
23,124.73,1106.15,51,7,4,12,7,No
64,122.88,7850.45,19,5,3,12,0,No
31,95.58,3441.52,31,2,0,12,12,No
28,121.5,871.02,22,6,8,24,25,Yes
56,44.93,7554.42,33,5,5,12,15,Yes
26,26.51,3643.66,72,4,1,1,16,No
43,133.57,7360.4,37,3,6,36,6,Yes
33,29.82,7222.72,12,3,5,1,14,Yes
22,52.07,5580.48,69,3,3,12,23,No
69,110.39,7885.04,64,2,5,36,13,Yes
27,73.23,6019.86,25,4,10,12,25,Yes
67,133.92,3223.05,54,4,5,12,27,No
20,58.74,7474.1,29,5,4,24,16,Yes
30,21.54,6096.83,13,4,0,36,24,No
60,59.09,620.91,26,3,2,12,22,No
66,95.15,9065.62,22,4,6,12,6,Yes
47,68.87,5683.61,10,5,1,24,23,No
62,89.53,8751.96,48,4,9,36,13,Yes
23,133.96,8886.0,42,4,9,12,7,Yes
34,138.62,4727.18,59,3,0,12,12,No
62,54.58,5322.77,53,4,7,1,0,No
68,80.08,4449.67,40,2,6,1,3,Yes
36,91.39,4769.65,62,7,5,1,28,No
59,143.38,9003.9,6,5,9,24,28,Yes
52,149.82,7987.37,4,5,4,1,10,Yes
63,50.6,1701.99,55,5,5,1,8,Yes
43,114.51,6297.92,69,4,0,12,18,No
68,69.14,9961.11,3,2,8,24,21,Yes
22,21.05,6157.73,7,7,0,36,3,No
46,21.2,7965.78,12,6,3,12,0,Yes
54,79.87,7806.08,17,6,2,12,18,Yes
37,83.48,3828.02,67,5,3,24,18,No
66,22.93,4032.57,70,1,0,24,30,No
38,109.3,7378.73,36,6,9,12,28,Yes
27,58.22,5249.84,17,6,3,12,18,No
22,92.79,5920.42,1,3,3,12,10,Yes
53,59.12,7272.61,67,1,2,24,5,No
23,41.73,7886.96,49,1,7,12,24,No
43,72.93,3079.41,51,5,6,12,6,No
21,50.2,1894.54,71,7,8,36,22,Yes
56,89.52,3272.05,43,7,1,1,0,No
56,45.85,5321.61,31,1,9,1,28,Yes
67,86.09,3750.34,24,1,2,1,14,Yes
52,40.46,5899.45,37,6,5,1,24,No
18,107.23,1007.92,65,2,1,1,3,No
41,118.01,5342.63,63,3,1,12,12,No
53,34.35,3995.86,56,4,9,12,23,Yes
23,80.81,5579.33,18,5,1,36,11,No
58,29.21,4514.07,65,6,1,24,0,No
63,97.76,3200.15,29,6,4,36,7,No
61,54.37,9089.03,4,5,0,24,24,Yes
48,88.59,2255.27,12,1,6,24,20,Yes
37,87.27,6972.97,56,4,0,36,22,No
41,140.17,9284.12,48,6,0,12,10,No
42,91.38,5617.36,19,4,4,36,9,No
53,95.79,8825.88,26,4,6,1,1,No
38,72.21,1686.09,38,5,2,36,16,No
47,143.38,5190.99,25,5,6,12,27,Yes
41,121.03,4841.74,56,7,8,12,12,Yes
61,57.1,577.13,28,6,10,24,26,Yes
59,129.75,4710.94,61,6,3,24,21,Yes
47,76.21,4005.78,51,7,4,36,8,No
39,127.73,6863.09,12,7,7,24,15,Yes
45,126.98,9414.13,8,6,8,36,27,Yes
24,44.55,1315.02,58,2,4,24,16,No
52,111.15,3611.03,23,5,4,12,29,Yes
45,57.78,4718.62,37,5,1,24,9,No
31,58.67,4824.26,11,2,8,1,16,Yes
27,58.53,7860.69,17,5,5,12,19,Yes
33,114.32,4712.26,56,1,4,1,9,No
33,49.88,758.03,53,1,4,12,21,Yes
48,20.12,7245.99,67,7,3,36,13,No
59,112.98,8905.88,2,2,0,12,14,Yes
42,42.25,5382.09,29,6,5,24,8,No
30,33.58,6020.53,57,2,0,1,1,No
23,50.88,2047.9,34,1,9,12,13,Yes
61,69.39,2596.14,2,4,1,36,20,No
26,81.87,2734.12,31,5,6,1,6,Yes
62,25.79,4592.05,44,3,0,12,27,No
53,146.17,9317.38,56,3,7,36,3,No
60,113.09,5456.96,54,2,7,12,12,Yes
37,62.02,2324.93,53,3,6,12,21,No
35,61.43,3027.83,46,4,6,1,21,No
60,78.31,4148.14,54,3,0,12,3,No
38,101.41,6420.96,31,1,2,1,3,No
21,39.03,4680.31,24,2,8,1,8,Yes
67,44.56,4228.23,25,6,4,24,10,Yes
50,131.73,5864.92,35,3,4,1,0,Yes
44,53.31,2797.43,57,5,6,12,12,Yes
24,69.43,1249.58,72,7,10,12,20,Yes
23,133.27,731.94,69,7,9,12,26,Yes
32,106.21,2886.96,28,2,7,12,24,Yes
35,64.42,1370.12,33,4,5,1,8,Yes
49,108.88,3695.24,53,1,4,24,24,Yes
28,22.56,7842.87,16,7,0,1,17,No
37,115.63,7304.8,26,3,9,12,6,Yes
41,83.31,6303.81,12,1,9,1,13,Yes
32,125.71,8598.75,31,4,9,24,25,Yes
65,144.1,3179.64,27,7,8,36,23,Yes
24,140.35,8908.01,36,6,5,24,16,Yes
38,138.2,4292.77,59,3,2,24,17,Yes
59,86.58,4308.49,3,6,9,36,0,Yes
43,66.82,4350.84,32,6,6,24,28,No
61,80.45,1431.9,15,2,3,24,8,Yes
31,109.69,9767.16,66,6,2,1,9,Yes
54,134.92,1815.81,63,2,6,24,15,No
38,46.91,3738.41,1,6,5,24,10,Yes
35,139.37,3533.35,5,7,10,12,20,Yes
22,125.97,1209.45,6,5,3,24,3,Yes
20,147.25,1946.47,5,4,9,1,23,Yes
40,134.43,926.15,28,3,7,36,18,Yes
43,56.39,3277.84,69,1,1,12,7,No
54,33.77,8733.24,44,7,5,1,2,No
41,34.59,3724.7,16,1,2,12,21,No
66,57.86,1675.07,71,3,7,24,3,No
36,99.84,6634.09,22,4,10,1,28,Yes
68,124.56,9967.71,23,4,7,12,29,Yes
42,136.9,2707.08,43,6,10,1,30,Yes
38,101.09,3155.92,68,1,10,12,30,Yes
29,20.73,9732.55,43,3,0,24,7,No
58,44.22,2198.37,26,6,1,36,22,No
50,32.96,5356.53,41,3,3,36,11,No
67,67.23,2776.7,70,1,0,1,4,No
21,85.18,9357.34,31,3,2,36,28,Yes
59,25.64,9824.45,17,3,3,1,29,Yes
24,65.3,8239.63,9,6,9,1,30,Yes
39,43.29,3490.45,55,2,2,24,28,Yes
50,104.12,4333.13,6,2,4,24,2,Yes
34,80.36,2801.9,70,5,10,12,4,No
41,84.39,8962.2,64,6,9,1,29,Yes
51,75.6,9188.3,4,5,6,12,3,Yes
45,144.28,4479.27,67,4,7,12,23,Yes
60,47.92,6737.06,56,2,7,24,10,No
58,87.17,2072.76,18,2,10,1,20,Yes
56,115.68,4631.89,32,2,1,24,25,Yes
39,92.39,6499.24,48,2,0,1,25,Yes
66,140.77,4161.33,29,4,5,36,15,Yes
34,69.14,3897.2,32,1,0,36,20,No
51,80.28,509.49,25,4,5,12,17,Yes
23,31.51,8140.79,63,1,6,24,24,Yes
63,99.17,8948.71,9,5,8,24,30,Yes
23,57.47,9709.9,71,2,9,1,5,No
51,40.84,7333.08,14,6,9,12,26,Yes
18,90.79,5713.53,20,6,0,24,15,No
27,89.2,3058.2,10,1,6,12,0,Yes
38,29.86,9993.35,11,7,3,24,18,No
22,110.77,6102.65,39,7,8,36,19,Yes
19,101.09,6970.96,19,7,10,24,15,No
39,44.57,6982.86,19,4,3,24,9,No
65,81.03,8529.89,43,1,1,36,25,No
19,113.64,591.89,61,3,0,12,13,No
27,88.83,2592.35,70,5,6,12,17,No
51,71.41,6822.57,72,5,6,12,12,No
33,61.9,9003.88,65,2,2,36,26,No
65,99.35,7010.72,23,2,4,36,12,No
68,142.08,4428.17,60,4,9,36,25,Yes
56,107.33,3934.78,10,1,6,12,14,Yes
39,29.72,7510.51,63,3,7,12,3,No
29,79.89,7541.76,2,5,8,12,17,Yes
41,135.81,6267.05,36,1,9,12,30,Yes
64,32.28,3268.94,57,3,9,1,14,No
57,148.55,9288.97,66,6,0,36,5,No
55,143.38,5742.86,20,1,8,36,28,Yes
27,30.18,8009.68,42,2,5,36,9,No
52,141.34,2535.93,21,6,5,12,14,Yes
68,67.21,3768.39,66,6,6,12,24,No
66,129.81,8808.51,38,5,8,1,0,Yes
49,74.39,976.02,69,3,6,1,4,No
24,77.31,5367.0,24,7,6,12,8,No
38,102.45,5076.2,26,2,10,12,26,Yes
37,120.68,7636.69,2,6,2,12,22,Yes
43,24.39,3177.99,46,7,9,36,13,No
21,97.11,2581.13,34,4,8,1,10,No
63,44.28,9298.26,62,4,3,36,5,No
69,64.97,5931.24,41,2,5,24,15,Yes
39,65.24,1494.55,15,3,6,24,22,No
32,80.98,2333.84,55,3,8,24,29,No
57,63.44,9988.85,3,5,9,24,28,Yes
38,33.96,2358.29,38,2,2,36,8,No
32,38.93,6299.52,51,4,10,24,2,No
39,24.35,4491.22,17,2,1,12,7,No
69,81.13,8913.19,49,1,1,24,16,Yes
45,144.08,7674.1,21,3,1,12,25,Yes
31,35.04,6171.04,24,6,8,36,21,Yes
44,143.01,602.02,40,1,7,1,8,Yes
58,115.34,8858.05,20,4,8,1,16,Yes
57,102.87,4724.34,35,3,8,24,4,No
45,103.89,9349.99,48,4,0,1,23,Yes
43,127.47,5207.62,33,4,9,12,30,Yes
66,33.9,7095.13,56,4,9,24,25,No
19,85.62,1158.28,41,5,8,24,30,Yes
42,110.62,7578.94,54,4,0,12,10,No
20,96.29,3710.96,44,4,4,12,5,No
25,128.26,3837.91,72,1,3,36,21,Yes
61,29.4,1627.23,11,1,7,12,13,Yes
50,109.79,1895.14,14,1,4,36,2,Yes
59,89.42,2264.71,42,3,8,24,23,Yes
69,69.29,3617.96,12,5,0,1,29,Yes
52,64.24,8973.71,17,3,7,1,16,Yes
23,100.71,3998.47,25,5,5,36,27,Yes
56,135.83,7381.45,26,5,0,1,3,Yes
69,84.5,1286.1,47,2,1,1,7,No
40,127.21,6115.44,25,6,3,24,5,Yes
42,72.28,5077.97,60,2,4,36,10,No
67,33.31,9790.6,60,2,0,12,24,No
60,28.0,8538.97,27,5,9,1,0,Yes
36,26.67,4820.88,43,5,6,24,14,No
22,69.42,7863.86,20,3,3,24,30,Yes
68,63.84,2333.87,63,5,0,1,15,No
28,113.33,5842.2,25,7,5,12,1,Yes
29,116.57,1208.88,27,4,8,12,12,Yes
27,26.61,3806.85,52,4,8,36,11,No
25,48.75,2645.69,10,5,10,36,13,Yes
41,55.65,7329.64,50,4,3,36,0,No
45,91.19,5155.86,30,5,6,24,10,No
58,38.79,7635.17,1,7,9,12,3,Yes
53,37.41,5395.31,54,2,0,36,12,No
54,142.69,1321.6,4,5,9,24,24,Yes
38,124.55,7485.99,7,2,8,12,19,Yes
25,43.49,8415.68,30,7,0,1,24,Yes
26,72.85,9083.55,65,1,8,36,5,No
64,66.23,5933.92,29,4,5,36,4,No
32,122.83,7659.06,25,7,9,12,25,Yes
65,86.33,7644.42,40,1,10,1,3,No
63,36.62,1979.62,26,4,6,1,12,No
57,116.07,2060.1,17,7,3,24,25,Yes
35,71.6,1173.41,31,7,8,36,17,Yes
59,54.18,3539.18,61,6,5,1,12,No
37,68.81,4998.33,8,6,5,24,7,Yes
23,84.71,9980.03,69,6,9,36,18,No
29,64.61,4594.44,1,1,5,36,14,No
19,51.45,7399.3,71,7,3,36,28,No
24,71.81,7087.27,46,6,6,36,0,No
33,22.49,2442.58,20,5,1,1,10,No
20,120.42,1055.82,40,6,1,1,15,Yes
62,42.22,5687.06,2,1,10,1,9,No
20,25.71,7152.9,61,7,10,12,6,No
44,104.98,9983.39,71,4,5,12,30,Yes
67,120.61,3906.8,30,3,8,36,7,Yes
60,125.8,9015.46,30,4,2,1,22,Yes
57,84.16,4128.36,45,3,6,24,19,Yes
55,46.7,7049.41,24,5,8,1,15,Yes
50,115.84,6183.4,56,7,8,24,23,Yes
45,110.96,1003.3,61,4,2,36,9,No
18,52.02,1244.69,13,1,0,36,3,No
25,137.44,697.26,56,5,1,36,30,Yes
54,33.57,4022.92,15,4,10,1,11,Yes
49,147.75,7585.11,11,5,7,1,20,Yes
65,131.83,2141.18,12,7,6,24,15,Yes
60,109.43,6255.6,3,7,0,24,23,Yes
54,142.04,3243.86,24,3,2,12,28,Yes
21,113.9,8071.43,9,5,7,36,17,Yes
47,44.76,8084.76,46,7,6,24,15,No
23,77.48,7866.44,71,1,4,1,12,No
63,29.3,5485.92,60,4,2,24,15,No
36,70.66,3203.38,11,3,6,12,25,Yes
49,116.41,8189.72,10,5,4,1,14,Yes
26,70.24,2267.96,3,2,0,1,7,No
29,62.94,3252.72,19,3,4,1,14,Yes
28,97.4,2247.5,2,3,2,24,20,Yes
63,133.39,6905.0,17,1,1,36,20,Yes
33,26.19,7019.24,2,1,2,36,6,No
18,70.11,6698.84,53,5,9,36,19,No
62,40.57,4448.21,16,2,3,36,18,Yes
38,110.4,1451.62,10,3,0,36,28,Yes
47,33.74,9156.11,68,5,3,1,21,No
30,106.43,5323.44,43,6,8,1,13,Yes
51,57.2,4366.24,58,2,0,24,5,No
21,45.86,6093.84,60,5,10,1,12,No
45,141.73,2331.51,24,3,6,24,25,Yes
55,22.41,1759.21,16,5,7,24,11,Yes
48,76.91,4352.49,9,1,8,12,21,Yes
44,22.81,2658.6,6,1,6,1,6,No
22,82.87,2820.76,65,4,8,24,19,No
42,85.14,8978.86,24,2,9,36,2,Yes
20,61.82,5542.21,10,6,2,36,2,No
50,37.18,5092.96,27,3,0,12,2,No
21,68.93,7050.06,3,2,1,24,14,No
42,107.39,9539.71,38,1,9,1,15,Yes
37,121.71,1565.89,17,6,0,36,12,No
51,89.0,8418.58,48,3,1,36,15,No
43,96.68,6048.18,49,4,8,12,1,Yes
22,46.08,1888.57,43,1,4,36,5,No
52,57.35,3322.92,7,1,3,24,16,Yes
45,41.05,5082.43,68,6,1,12,5,No
46,52.41,7066.18,21,2,2,36,23,Yes
26,49.24,2804.77,25,7,8,1,21,Yes
69,87.53,5581.35,61,5,2,24,17,No
55,93.15,7004.38,28,7,7,36,22,Yes
67,142.84,4763.04,52,2,0,1,11,Yes
23,45.42,8698.75,13,1,4,24,18,Yes
36,103.42,8759.86,34,2,1,36,24,Yes
61,126.24,4971.57,67,5,3,12,11,No
28,92.83,9742.79,4,4,1,1,26,Yes
19,53.15,1218.06,44,3,2,36,23,No
64,54.13,531.94,15,1,4,12,21,Yes
61,25.1,4116.35,8,2,1,24,16,Yes
61,59.71,6210.42,5,1,8,24,1,Yes
26,116.8,6477.4,66,3,7,1,13,Yes
38,26.18,5026.23,46,2,4,1,27,Yes
41,48.51,1686.39,65,4,10,24,12,No
51,111.81,2119.73,66,3,0,12,23,Yes
39,121.74,8595.41,26,5,4,24,5,No
20,79.19,8745.16,31,5,3,36,16,No
29,110.75,6902.04,51,1,8,36,8,Yes
45,70.43,6810.07,41,5,1,12,29,Yes
47,40.79,6177.98,51,2,6,36,7,No
43,71.76,2427.8,19,5,1,36,13,No
65,95.4,4568.38,3,4,10,1,1,Yes
38,143.25,7111.0,38,6,2,36,9,No
45,28.94,5603.9,70,2,2,12,27,No
43,85.96,676.51,45,6,9,24,20,Yes
50,62.76,9558.79,71,1,7,12,2,No
38,86.08,8525.75,41,1,1,1,29,No
52,23.12,2975.18,25,7,0,12,16,No
69,60.69,6356.36,50,5,5,24,6,No
51,126.58,9270.77,1,5,5,24,24,Yes
58,92.01,1412.1,54,1,10,12,11,Yes
68,78.58,5278.78,13,2,0,24,26,Yes
64,57.12,4834.31,40,3,4,1,6,Yes
35,58.75,4396.95,21,1,8,12,2,Yes
28,69.8,8438.09,41,7,9,36,5,No
40,128.62,4116.14,61,4,10,12,2,Yes
65,145.74,1104.8,33,2,9,36,3,Yes
39,77.03,1125.46,29,3,4,36,15,Yes
34,71.14,906.07,55,7,6,12,14,No
22,130.05,4386.88,32,7,5,24,0,Yes
61,75.5,7324.86,11,3,10,36,1,Yes
28,91.76,2435.36,52,7,9,36,0,No
47,50.02,6641.45,36,2,3,12,25,No
32,116.66,7027.34,31,1,1,36,17,No
44,89.16,2924.42,14,3,9,12,3,Yes
52,125.17,6205.3,63,4,4,36,5,No
50,121.5,7006.25,52,6,9,36,10,Yes
37,47.95,4932.83,54,2,8,12,29,Yes
33,113.03,3698.81,50,5,2,12,11,No
51,124.01,6381.94,54,6,2,1,7,No
19,64.99,9789.55,35,1,10,24,29,Yes
52,42.44,4554.99,30,7,6,1,13,No
57,20.34,4221.48,55,2,9,12,9,Yes
45,78.62,4910.54,1,4,1,36,24,Yes
64,65.82,1224.07,15,6,7,24,30,Yes
56,92.14,5755.05,25,6,6,12,25,Yes
23,44.45,3622.63,20,3,7,1,22,Yes
26,131.76,1653.51,71,1,9,36,3,Yes
37,53.51,4929.44,16,1,5,36,14,No
18,49.44,532.15,52,2,4,12,29,Yes
25,82.49,4316.96,65,2,10,36,15,No
40,84.85,1504.49,70,4,3,1,13,No
20,47.96,730.78,1,7,7,36,14,Yes
21,55.34,8332.51,16,7,1,1,22,Yes
42,42.06,9204.36,27,5,5,36,16,No
64,113.4,2472.91,18,2,9,24,26,Yes
55,120.11,5623.33,44,6,5,12,11,No
32,80.1,3140.6,50,2,4,12,29,Yes
38,112.83,5188.99,14,2,1,36,30,Yes
52,115.67,4648.0,52,7,4,12,29,Yes
63,37.98,3055.99,50,4,2,24,12,No
69,145.6,7153.74,17,3,6,1,13,Yes
31,126.73,1701.66,3,5,6,24,25,Yes
53,46.58,1004.19,62,4,7,24,10,No
29,44.2,7792.92,21,2,10,1,10,Yes
34,36.34,6826.34,33,3,9,12,5,No
56,37.99,5236.0,1,2,10,1,0,Yes
26,117.26,4944.0,70,4,8,1,23,No
52,81.06,5225.41,56,1,0,1,19,Yes
30,121.78,4651.73,4,2,3,12,7,Yes
32,117.01,4232.48,22,7,5,1,7,Yes
35,98.6,5247.06,58,3,6,24,29,No
68,109.23,5520.89,44,5,10,1,29,Yes
50,22.39,7073.07,57,1,4,1,17,No
23,60.53,7256.47,40,2,5,36,21,Yes
44,102.92,4087.48,56,2,0,36,12,No
40,21.21,4428.63,63,3,10,24,25,No
44,24.29,4050.12,39,7,4,12,13,No
51,130.75,5597.09,7,7,1,36,29,Yes
63,108.92,4806.86,14,1,10,24,14,Yes
55,54.5,8951.17,18,1,1,36,3,No
31,109.44,7115.43,55,1,0,36,18,No
53,123.02,9037.24,56,2,9,12,12,Yes
25,59.88,7236.8,57,1,8,12,8,Yes
52,24.68,9724.43,58,2,3,36,15,No
36,141.26,6539.5,25,2,3,36,27,Yes
47,64.87,9653.73,70,6,8,12,25,Yes
31,33.84,2002.61,3,1,4,12,27,Yes
37,83.94,998.54,21,4,3,24,8,Yes
66,119.9,6001.69,32,7,6,36,1,No
42,48.81,9843.19,2,5,4,12,20,Yes
57,55.03,4467.25,20,5,7,36,30,Yes
41,51.55,2514.41,18,4,2,24,25,No
31,148.92,5454.64,54,1,7,1,9,Yes
43,45.66,6663.59,36,2,10,36,6,No
55,94.82,3494.2,61,3,5,24,8,No
40,140.28,7290.31,60,4,8,1,7,Yes
39,39.1,9763.59,36,5,5,36,25,Yes
65,146.21,9021.15,44,5,3,24,19,Yes
36,143.17,3270.06,68,2,1,1,18,No
63,134.99,3603.87,66,5,10,24,0,Yes
68,47.89,4029.64,44,5,2,24,0,No
20,102.43,4248.25,29,2,6,24,24,Yes
59,118.92,1453.04,48,1,9,24,19,Yes
36,148.18,7738.65,36,7,4,1,7,No
26,43.46,3970.72,8,6,6,12,3,Yes
45,119.58,8858.29,5,7,6,24,27,Yes
37,64.04,9305.94,47,5,5,1,21,Yes
62,42.83,732.1,43,6,1,24,3,No
24,74.78,9890.78,10,6,4,36,14,Yes
31,123.2,7245.22,10,1,10,36,1,Yes
26,80.43,5443.73,6,3,9,12,16,Yes
36,89.88,4200.51,16,1,5,1,7,Yes
64,149.37,5425.92,60,2,7,36,15,Yes
69,71.88,3583.93,26,2,0,1,5,No
31,100.0,6415.53,21,2,9,36,0,Yes
55,67.48,1383.31,58,5,6,1,4,No
53,71.06,6400.66,41,4,4,24,18,No
57,110.43,3115.78,30,5,6,24,17,Yes
34,141.93,667.53,5,1,2,36,2,Yes
47,90.51,5750.7,10,3,3,12,1,Yes
26,119.89,5995.25,11,3,1,36,25,No
50,31.6,4552.41,63,3,5,36,1,No
69,47.45,1186.72,7,6,4,12,0,No
42,85.28,8986.76,59,3,0,24,2,No
31,22.6,6308.59,12,6,0,24,18,No
28,52.87,1599.28,64,4,7,36,3,No
52,87.26,5353.84,41,7,7,1,2,No
58,21.94,5223.92,60,3,5,36,7,No
31,54.39,1073.82,72,6,10,24,11,No
47,86.82,6265.17,28,5,8,1,28,No
58,94.51,8179.1,63,3,0,12,3,No
21,140.35,7615.58,3,2,9,24,13,Yes
21,103.89,2428.21,32,1,7,12,9,Yes
45,73.92,8691.78,21,5,1,24,16,Yes
25,140.95,3754.15,55,4,7,24,29,Yes
19,122.03,9491.83,18,5,2,1,17,Yes
58,46.0,1181.61,53,2,5,24,6,No
63,37.01,5118.98,61,3,6,36,12,No
39,107.86,6172.68,50,3,2,12,21,Yes
58,92.78,2852.68,8,4,1,24,24,Yes
33,122.66,7828.11,12,7,0,36,12,Yes
46,116.04,6455.51,51,1,4,12,21,Yes
66,101.28,672.04,66,3,0,36,1,No
65,148.23,6279.5,41,6,0,24,7,No
47,89.37,5169.04,22,4,4,36,24,Yes
29,34.7,2362.28,9,7,2,12,20,Yes
52,127.68,9959.61,11,7,9,12,21,Yes
28,52.74,9023.04,13,7,2,12,19,No
63,121.05,3278.82,56,3,10,24,10,Yes
67,144.42,5640.17,28,6,6,1,1,Yes
38,110.58,3506.77,64,7,2,36,11,No
38,97.48,7867.21,64,5,1,12,4,No
22,79.85,9338.15,70,4,2,12,20,No
65,67.37,3908.87,55,4,10,1,29,Yes
37,65.89,8153.05,37,4,3,12,15,Yes
54,102.73,5234.87,33,3,8,12,29,Yes
20,117.67,4267.5,25,4,1,24,0,No
61,108.21,9415.01,23,5,5,1,11,Yes
50,45.79,5348.84,60,1,4,12,4,No
26,84.22,4940.4,56,1,5,24,0,No
26,122.91,6888.13,63,2,4,24,2,No
21,81.84,2981.72,8,5,5,24,26,Yes
52,89.76,3585.53,17,5,3,24,24,Yes
34,120.25,9354.44,57,4,7,1,3,Yes
51,105.96,6946.03,62,7,8,1,8,Yes
41,73.21,8353.05,11,2,9,24,21,Yes
