Age,Monthly_Charges,Total_Charges,Tenure_Months,Number_of_Services,Support_Calls,Contract_Length,Payment_Delay_Days,Churn
40,52.77,6566.32,2,2,2,24,12,Yes
64,33.42,3431.87,52,5,2,12,20,No
42,43.38,6983.29,30,2,7,36,20,No
53,87.89,6297.01,18,4,8,1,11,Yes
30,42.04,13662.14,30,4,2,12,7,No
68,39.41,3930.46,70,1,9,24,15,No
45,73.77,12279.26,67,7,3,24,12,No
66,100.65,14196.48,28,6,9,24,12,Yes
27,56.59,3896.05,45,7,9,12,24,Yes
68,86.19,14775.75,17,4,1,1,3,Yes
30,73.47,8654.44,29,1,1,36,28,No
61,123.57,9455.62,6,4,0,24,8,Yes
20,31.9,3254.42,36,6,1,12,2,No
36,118.24,9309.9,49,1,2,24,7,Yes
35,91.41,14709.77,54,4,4,12,28,Yes
60,45.97,3358.83,47,1,10,24,18,No
67,36.71,8937.35,18,1,2,24,17,No
55,100.25,6184.47,40,2,3,24,24,Yes
63,34.18,7417.91,58,1,8,12,20,No
37,124.61,8222.47,55,3,1,12,23,Yes
30,99.17,4809.52,63,5,5,12,2,Yes
19,109.56,11881.61,38,4,3,24,9,Yes
29,100.07,10304.26,23,1,0,36,29,Yes
24,137.4,9125.58,9,7,3,24,28,Yes
67,25.48,8469.35,64,6,9,24,17,No
19,94.17,2521.14,6,5,1,1,8,Yes
38,114.16,999.64,60,1,10,36,4,Yes
53,56.89,8490.06,71,2,7,1,24,No
55,80.67,6636.63,54,4,10,12,14,Yes
60,38.09,894.16,16,7,3,36,25,No
26,74.98,1693.11,62,3,8,36,12,No
65,43.22,3763.96,6,3,5,1,3,No
44,128.75,8277.52,53,5,2,1,24,Yes
28,50.35,13861.81,67,3,10,24,29,No
42,77.24,2705.39,8,6,10,12,21,Yes
44,81.45,1817.7,37,5,7,36,29,No
44,131.04,728.69,10,4,0,1,28,Yes
22,102.5,1367.75,49,7,4,36,17,Yes
34,92.35,13134.7,60,1,3,24,9,Yes
41,25.98,7745.09,49,6,7,1,17,No
19,34.15,7369.58,6,3,4,36,14,No
56,49.94,8733.59,11,3,10,1,26,Yes
44,120.97,1395.51,69,6,8,36,30,Yes
36,29.94,5479.84,60,5,10,36,17,No
64,121.25,12915.96,37,6,5,36,22,Yes
38,127.38,4723.35,15,6,9,24,18,Yes
68,84.47,7745.39,24,7,4,36,26,Yes
24,142.63,6675.15,36,7,6,24,8,Yes
31,97.91,2153.64,48,1,2,1,15,Yes
30,148.23,6025.11,66,3,4,24,16,Yes
23,118.47,3407.41,56,6,5,12,15,Yes
47,26.14,9816.25,69,5,1,1,6,No
55,58.09,3375.15,58,2,8,36,15,No
32,141.72,5707.73,47,5,0,12,12,Yes
41,88.85,14989.98,67,6,2,36,7,No
28,44.44,6245.44,22,1,3,1,10,No
44,120.86,10493.65,43,5,6,36,17,Yes
49,136.88,2906.67,38,3,9,12,4,Yes
50,29.6,10290.77,37,3,3,24,4,No
49,41.85,8678.98,35,3,8,24,18,No
69,105.9,5458.95,68,2,4,12,30,Yes
29,121.62,8235.38,24,2,6,1,0,Yes
56,53.51,2065.99,51,3,9,24,24,Yes
38,108.6,12395.06,65,4,7,36,8,Yes
42,71.1,6657.95,67,3,7,12,22,Yes
40,141.42,5882.89,23,4,8,12,21,Yes
47,114.46,12546.83,12,2,9,24,10,Yes
35,58.29,8712.01,59,5,10,24,18,No
43,69.88,5697.63,29,6,2,24,5,No
37,71.63,591.23,39,1,6,1,29,Yes
58,125.97,7375.5,31,2,2,36,26,Yes
52,142.23,12334.69,59,1,7,1,18,Yes
64,95.0,11602.75,15,2,3,12,0,Yes
30,83.97,7684.24,1,1,4,1,19,Yes
59,135.37,12524.29,2,6,10,12,13,Yes
20,93.97,5246.07,10,4,10,36,8,Yes
50,31.28,5688.44,64,1,4,36,26,No
59,93.45,12571.33,41,6,7,24,17,Yes
59,53.38,14518.44,25,5,1,24,24,No
61,107.73,11018.84,50,6,5,36,4,Yes
19,139.57,13562.55,72,4,2,36,2,Yes
39,45.42,2633.31,32,3,6,1,1,No
58,66.03,11827.18,45,7,1,12,20,No
21,89.6,6533.3,24,4,7,36,16,Yes
57,104.86,2569.11,11,4,10,36,11,Yes
56,71.31,3280.39,20,3,2,12,26,Yes
46,140.25,13874.61,55,6,0,1,24,Yes
47,41.57,13957.96,39,7,7,1,9,No
64,71.72,7681.47,8,5,9,36,10,Yes
31,108.41,961.78,9,4,0,36,23,Yes
19,120.79,11278.65,62,7,1,12,7,Yes
33,112.13,6661.37,70,3,2,36,12,Yes
29,78.26,13828.3,28,4,6,24,26,Yes
58,144.64,10553.89,31,6,10,36,9,Yes
56,93.29,8357.93,48,5,0,24,17,No
60,75.27,4387.63,34,1,10,24,17,Yes
55,122.67,1373.53,23,2,2,24,4,Yes
63,58.14,12141.61,31,5,1,24,28,No
48,70.78,8966.52,2,3,6,24,11,Yes
62,130.05,5209.15,52,4,9,24,29,Yes
58,115.87,2320.95,58,5,1,12,9,Yes
49,139.99,6762.51,52,4,10,36,23,Yes
50,82.36,1078.15,23,4,8,24,15,Yes
68,32.11,14570.41,52,7,1,12,21,No
31,141.52,8609.84,72,2,2,12,19,Yes
29,121.22,12618.35,28,5,8,12,30,Yes
62,45.76,13664.61,51,4,2,12,15,No
35,25.25,4874.52,43,3,1,1,13,No
52,131.12,4931.85,58,7,3,1,12,Yes
26,134.79,6690.14,2,1,0,24,12,Yes
43,120.69,7402.56,14,5,8,36,3,Yes
29,94.66,2405.96,62,6,3,1,22,Yes
28,69.36,2745.09,68,3,9,24,0,No
22,106.03,9030.18,56,2,0,24,11,Yes
25,69.72,3578.73,72,2,7,24,7,No
50,92.65,2714.0,61,4,10,24,25,Yes
58,41.25,3034.99,61,4,2,12,29,No
30,75.31,5396.68,53,2,0,24,24,No
26,107.36,10472.5,21,3,2,36,28,Yes
59,128.66,7456.17,24,6,1,36,21,Yes
53,72.03,10980.47,62,2,7,12,12,No
26,59.02,1298.61,46,5,4,1,19,No
63,52.58,3500.59,36,7,7,12,22,No
43,140.67,4453.72,63,1,7,24,22,Yes
65,45.4,13728.42,24,1,3,12,28,No
60,37.4,4421.09,14,4,0,36,2,No
37,99.12,7609.99,69,1,6,1,29,Yes
45,69.57,13208.23,21,3,5,36,4,Yes
41,108.75,5457.92,31,2,9,1,18,Yes
18,118.66,11458.28,7,2,5,24,15,Yes
42,148.23,4071.55,25,3,8,12,19,Yes
63,84.26,11639.13,36,3,4,36,17,Yes
28,71.42,511.14,35,6,2,1,16,No
22,119.33,13796.62,47,7,2,1,3,Yes
31,122.27,4943.75,2,7,4,24,21,Yes
35,142.99,14206.78,7,2,7,1,5,Yes
38,61.0,9389.34,60,3,3,1,20,No
54,83.26,14356.6,2,2,6,12,8,Yes
65,100.89,5255.93,23,3,2,36,14,Yes
63,147.61,4635.66,23,1,10,36,12,Yes
66,118.75,6750.77,23,5,1,24,16,Yes
22,148.56,13599.2,59,5,3,24,19,Yes
31,127.71,14565.28,16,2,2,1,2,Yes
52,47.82,6663.62,56,1,7,1,12,No
26,124.31,5214.52,29,4,4,36,16,Yes
28,94.71,14260.38,23,6,0,12,5,Yes
21,63.31,12734.93,52,6,6,24,8,No
25,44.67,3331.01,33,1,9,1,17,Yes
68,38.98,2921.69,71,4,3,1,23,No
54,36.6,5798.69,35,4,0,36,5,No
45,74.99,7496.26,40,3,10,36,13,Yes
31,139.08,6545.0,30,3,4,36,14,Yes
62,102.32,4308.19,17,5,4,1,19,Yes
19,84.72,7745.08,13,5,5,12,9,Yes
46,81.81,8191.63,27,6,0,36,29,Yes
37,41.05,8332.11,57,1,0,1,3,No
55,119.91,14447.43,52,7,9,36,7,Yes
62,57.83,10348.71,15,1,1,36,27,No
23,113.98,1292.67,45,6,4,1,1,Yes
29,35.0,2095.73,31,2,1,24,3,No
64,119.92,2230.0,17,7,5,36,6,Yes
33,119.95,2432.45,12,4,8,12,30,Yes
63,22.71,12714.7,60,4,1,12,30,No
19,130.97,1145.96,52,4,1,24,15,Yes
57,35.54,9049.99,29,2,1,24,23,No
22,134.62,6638.75,1,5,7,1,22,Yes
64,60.68,11562.44,15,3,0,24,20,No
37,147.07,6272.53,69,5,9,1,13,Yes
29,75.17,5293.52,38,2,6,24,11,Yes
65,148.23,10615.21,31,1,1,36,24,Yes
33,33.89,825.25,47,7,4,1,2,No
47,39.84,9323.91,59,4,2,36,16,No
37,83.7,14818.25,2,5,2,24,9,Yes
38,29.3,718.31,16,3,6,1,6,No
23,142.09,14055.07,23,4,1,12,17,Yes
26,104.65,13497.52,40,7,2,1,14,Yes
20,113.29,6775.98,55,4,1,36,1,Yes
37,82.71,2762.49,72,2,2,1,18,Yes
65,130.44,14933.75,57,7,9,12,6,Yes
50,78.78,8034.17,35,2,5,1,9,No
54,88.25,3229.44,44,6,9,1,15,Yes
34,89.59,10557.21,46,7,9,24,10,Yes
65,64.99,983.32,43,4,10,12,8,No
58,136.95,6049.86,28,4,1,12,19,Yes
66,65.29,3611.07,11,7,0,36,5,No
32,109.83,6417.38,71,6,7,1,3,Yes
36,107.6,5188.65,3,5,9,12,20,Yes
30,37.48,4661.37,6,4,8,12,8,No
67,121.15,2724.63,18,6,3,1,8,Yes
40,136.31,12932.19,45,6,10,1,13,Yes
61,64.39,4798.99,40,7,1,1,10,No
41,129.27,14454.38,1,1,6,36,2,Yes
41,100.23,14779.43,44,7,10,36,0,Yes
44,116.19,12729.54,35,2,3,24,2,Yes
40,29.0,1619.79,17,1,4,12,23,No
29,36.52,4095.09,43,2,8,36,1,No
28,123.69,5047.21,33,5,9,36,18,Yes
25,69.0,7347.9,16,1,5,1,30,Yes
41,22.83,12725.46,21,6,2,1,23,No
58,55.77,9154.4,29,4,7,1,18,Yes
27,99.47,3316.63,11,5,0,1,0,Yes
41,130.37,4656.06,61,5,10,12,0,Yes
28,62.9,2052.68,26,5,4,36,30,Yes
50,67.67,541.13,42,4,2,1,12,No
46,43.26,11867.55,16,1,3,24,4,No
67,86.2,9249.25,69,5,2,24,5,No
30,93.93,11869.49,49,4,0,12,27,Yes
45,91.42,8143.83,15,6,0,24,25,Yes
22,140.52,9148.88,52,5,10,24,23,Yes
34,30.03,10888.92,43,2,10,12,19,No
53,33.03,3572.51,21,2,0,36,16,No
37,31.31,6477.55,56,6,3,1,11,No
21,109.12,5373.81,50,2,1,24,0,Yes
45,74.64,3405.55,72,4,0,1,18,No
33,69.28,3224.52,71,7,4,36,6,No
56,146.6,13877.53,67,7,4,1,16,Yes
47,103.74,669.75,55,5,0,24,10,Yes
47,114.46,3693.35,36,3,5,36,16,Yes
37,127.06,12566.61,62,3,6,36,28,Yes
49,28.19,14370.8,23,2,6,24,8,No
63,130.06,12362.99,40,2,8,12,20,Yes
43,49.23,14085.41,14,5,3,24,5,No
20,97.6,12365.2,42,6,5,1,23,Yes
51,89.41,12234.84,44,1,8,12,16,Yes
27,117.81,10479.33,8,5,5,12,12,Yes
54,131.96,3598.81,66,7,10,1,4,Yes
34,143.6,4034.85,17,7,7,24,2,Yes
61,113.2,4508.14,68,1,9,1,4,Yes
47,21.65,5921.04,5,6,0,36,25,No
45,125.48,5619.14,37,2,1,36,20,Yes
40,23.23,3672.45,45,2,0,12,7,No
30,134.87,11550.94,56,1,8,1,11,Yes
42,57.46,6785.43,51,2,5,1,23,No
60,124.7,5806.32,21,1,3,36,22,Yes
35,49.45,4355.43,20,3,10,36,28,Yes
45,111.48,8415.76,64,5,9,24,0,Yes
52,86.72,5263.44,6,6,8,1,29,Yes
19,100.32,3125.63,44,5,8,1,29,Yes
22,111.43,2323.0,29,2,3,1,1,Yes
65,84.43,10717.63,62,7,10,12,5,Yes
35,43.12,14917.08,3,1,0,24,13,No
65,136.22,6569.96,50,3,8,24,13,Yes
61,101.31,7811.02,35,3,0,1,15,Yes
54,148.66,1651.5,4,7,7,24,28,Yes
61,52.21,8210.38,71,6,1,24,25,No
66,45.98,9547.72,37,4,7,12,24,No
51,28.2,7188.35,42,3,0,24,28,No
28,61.9,1442.08,72,5,5,24,18,No
52,71.92,13533.71,22,5,3,24,1,No
42,105.89,14874.75,67,4,5,12,1,Yes
46,39.32,2523.66,55,7,0,36,22,No
63,107.09,10710.01,50,6,8,36,1,Yes
18,75.16,13906.36,66,3,3,1,14,Yes
54,78.52,6411.5,47,4,2,12,27,Yes
29,59.24,7908.53,35,4,8,24,21,No
69,112.84,4328.22,35,5,7,24,3,Yes
62,114.39,7699.03,6,6,8,36,13,Yes
55,35.72,4412.29,67,7,4,24,12,No
22,131.52,5895.29,30,5,5,1,12,Yes
64,148.39,4016.56,21,6,10,12,11,Yes
41,49.55,10912.98,66,7,6,36,14,No
38,114.21,13499.49,31,2,7,24,17,Yes
18,144.18,5418.5,63,5,0,1,23,Yes
41,27.75,6495.55,31,4,3,24,27,No
37,149.9,1933.16,2,3,9,36,13,Yes
33,142.64,8253.2,56,5,4,24,2,Yes
29,114.1,2128.11,15,1,5,1,0,Yes
43,94.88,11614.41,9,3,9,36,23,Yes
23,31.67,807.32,39,5,2,36,16,No
36,105.92,12337.51,69,4,2,24,15,Yes
21,90.27,7133.13,30,6,9,36,8,Yes
69,42.0,10893.84,63,6,6,1,0,No
22,138.03,2688.95,49,3,5,12,16,Yes
60,84.54,2042.01,57,4,5,12,18,Yes
43,42.87,14284.45,35,5,8,24,5,No
57,122.44,2458.24,64,2,10,12,11,Yes
48,68.68,12579.5,39,2,0,24,16,Yes
35,68.08,5705.96,41,3,0,24,17,No
26,60.78,1562.64,25,1,5,1,11,No
51,145.04,11227.01,65,3,8,24,23,Yes
48,25.46,7309.62,23,4,10,12,16,No
56,87.63,3722.95,24,7,6,36,2,Yes
34,118.7,2871.4,11,1,5,12,7,Yes
66,128.62,3018.62,49,6,4,24,28,Yes
64,90.36,13739.47,71,5,0,12,21,Yes
66,119.88,5741.26,60,3,0,24,29,Yes
53,146.55,4044.48,40,3,10,1,18,Yes
54,91.84,8585.99,62,3,4,12,30,Yes
26,64.84,14210.98,1,5,9,36,23,Yes
53,149.37,3154.96,39,7,4,12,13,Yes
60,132.14,9490.18,26,1,10,12,2,Yes
24,65.65,1999.05,8,3,9,36,3,No
19,133.89,11191.83,39,7,3,36,18,Yes
19,122.02,1444.82,62,6,7,1,26,Yes
38,106.8,654.51,28,4,0,12,5,Yes
58,97.99,10800.94,72,4,1,36,7,Yes
29,31.5,10643.22,18,3,10,1,4,No
29,117.69,5351.08,1,1,8,12,30,Yes
59,41.86,11443.87,13,4,5,1,28,No
21,121.23,8569.51,5,2,3,1,8,Yes
53,114.32,6887.34,63,7,0,1,15,Yes
69,77.31,11321.09,66,7,6,24,24,No
56,35.84,9431.89,9,1,4,36,28,No
22,77.89,3074.81,10,6,9,36,26,Yes
43,34.61,10810.32,10,6,0,1,26,No
49,59.0,10263.57,68,4,1,24,27,No
66,54.23,11655.58,37,3,4,12,23,No
31,78.19,10723.83,37,7,5,24,8,No
30,29.1,12567.27,6,1,10,1,23,Yes
41,68.0,4428.21,64,7,5,36,30,No
35,106.88,7479.55,15,4,6,24,8,Yes
30,111.37,612.06,53,6,5,1,23,Yes
64,21.45,9862.45,7,4,2,12,3,No
64,99.03,11899.42,35,2,7,12,7,Yes
49,52.22,10526.12,28,5,8,12,9,No
57,73.41,5473.74,24,2,5,12,30,Yes
41,34.13,3963.22,47,7,9,1,12,No
66,20.12,13715.7,38,4,6,12,5,No
35,122.9,6639.79,17,2,10,24,6,Yes
31,57.32,3996.23,23,1,5,36,19,No
49,41.98,8097.72,1,1,5,24,8,No
43,79.81,14330.58,66,5,10,1,4,No
22,134.88,10038.59,50,1,0,24,3,Yes
19,85.52,1482.32,21,2,9,12,28,Yes
49,35.86,10639.8,68,4,6,1,16,No
19,53.24,7572.72,43,1,5,12,4,No
58,60.46,7029.16,57,2,1,12,25,No
24,33.58,1021.25,9,5,2,36,5,No
32,126.48,14534.32,61,2,7,24,7,Yes
65,91.17,5562.48,46,7,7,36,26,Yes
56,137.15,13135.49,56,6,2,36,15,Yes
57,100.17,3179.71,6,5,2,36,23,Yes
47,23.37,12624.71,8,7,10,12,2,No
40,135.18,9341.42,46,3,7,36,3,Yes
44,35.33,7467.4,64,3,5,1,16,No
30,98.72,7331.07,45,2,9,36,22,Yes
45,66.47,9640.25,45,2,1,36,28,Yes
44,113.56,3829.38,31,6,10,24,27,Yes
47,30.41,12799.55,59,6,4,1,7,No
19,123.03,14254.6,8,4,0,12,7,Yes
47,124.29,14459.62,5,5,10,36,28,Yes
20,49.87,9028.24,18,5,8,12,4,No
39,41.1,2922.41,53,5,4,36,28,No
46,103.11,11571.95,72,3,1,1,3,Yes
31,104.45,10055.32,8,6,3,12,6,Yes
62,57.28,12656.69,64,4,5,12,16,No
32,90.47,673.8,71,1,8,1,5,No
67,134.67,2721.6,29,3,0,1,16,Yes
31,85.48,4158.27,16,1,4,24,23,Yes
66,33.93,11508.59,47,4,9,1,26,No
51,133.89,5405.99,65,4,5,1,22,Yes
65,41.81,4602.2,26,2,9,12,24,Yes
20,94.77,4164.0,31,4,7,36,12,Yes
61,125.16,7945.93,72,6,7,24,19,Yes
34,124.05,11225.88,69,6,6,12,15,Yes
65,53.5,8337.33,20,3,10,1,8,No
52,90.98,14321.23,67,6,8,36,24,Yes
66,90.49,12618.66,70,1,10,12,6,Yes
50,79.08,13156.45,36,1,10,1,13,Yes
54,145.31,12290.77,13,4,2,12,18,Yes
50,70.57,3363.04,8,3,1,1,17,Yes
65,55.89,2139.51,16,7,10,12,6,No
40,104.27,1753.85,3,5,8,12,26,Yes
45,116.54,8068.92,44,1,3,36,6,Yes
34,31.91,3330.11,32,5,10,36,4,No
29,96.43,13961.93,54,5,5,36,21,Yes
26,21.55,13327.28,70,6,1,24,25,No
26,30.16,14206.07,5,6,2,1,1,No
28,117.19,4612.12,58,6,10,36,30,Yes
47,124.91,2972.46,21,3,6,12,27,Yes
35,41.39,3526.29,63,3,9,24,18,No
65,114.69,8031.97,49,6,0,1,28,Yes
34,31.23,5796.39,14,3,9,36,24,No
35,145.57,6066.54,46,3,1,1,10,Yes
64,26.08,13386.91,26,1,0,36,17,No
54,27.53,2628.65,16,3,3,36,15,No
31,51.29,8116.16,31,7,7,24,17,No
32,67.47,2529.39,28,1,8,12,17,Yes
18,80.75,9108.45,57,1,4,36,16,Yes
25,67.48,2326.38,52,7,1,12,5,No
28,30.05,7839.39,44,5,1,36,28,No
64,110.95,8091.5,11,1,10,24,5,Yes
45,61.37,5809.35,65,6,9,1,4,No
50,105.54,10176.36,2,4,8,1,13,Yes
54,103.93,8456.27,45,7,4,36,5,Yes
27,114.88,8619.51,27,1,3,12,1,Yes
66,92.49,5377.8,44,1,5,36,5,Yes
68,81.38,5360.13,54,4,2,24,12,No
21,36.44,3683.21,28,4,8,36,4,No
38,73.98,12099.47,49,2,10,12,10,Yes
31,63.37,2608.97,6,3,8,12,28,Yes
33,41.41,14339.98,53,4,10,24,18,No
66,35.91,7822.1,26,1,1,1,8,No
26,54.51,14388.45,23,7,5,12,10,No
58,127.08,10608.57,58,4,3,24,27,Yes
58,94.89,9660.2,15,3,1,12,18,Yes
64,106.35,14193.05,35,3,8,12,14,Yes
19,32.07,8421.93,45,7,6,36,26,No
48,65.62,13987.02,31,6,0,12,4,No
50,126.04,11525.56,11,5,7,12,7,Yes
65,98.49,729.0,4,1,1,24,10,Yes
67,29.55,13676.86,14,4,10,12,10,No
54,84.9,8120.5,10,7,9,36,4,Yes
30,79.99,1084.93,61,1,1,1,4,Yes
42,80.3,3189.92,20,2,6,12,23,Yes
19,106.54,703.32,48,4,8,12,23,Yes
51,92.5,4116.17,33,6,9,36,12,Yes
48,115.41,9218.65,57,5,4,12,14,Yes
57,40.35,12319.44,52,3,8,1,14,No
59,135.89,5177.03,61,3,9,1,22,Yes
62,130.07,6862.45,57,3,7,1,9,Yes
45,40.53,7715.72,3,4,2,1,12,No
46,39.23,7430.13,59,5,2,36,25,No
63,117.15,14806.89,13,1,2,1,24,Yes
47,78.14,13643.85,62,3,5,24,18,No
66,48.2,5434.66,69,5,6,12,1,No
50,119.53,7938.64,10,3,3,1,4,Yes
35,45.67,9374.28,43,1,9,12,24,No
26,54.91,4939.2,3,3,6,24,1,No
63,131.19,2237.68,25,1,9,1,19,Yes
53,121.39,6237.6,30,7,8,36,19,Yes
68,130.24,566.01,5,5,8,1,3,Yes
56,90.83,3642.12,3,5,8,24,16,Yes
52,71.51,9187.58,54,2,10,1,18,No
45,78.27,4824.95,65,6,5,12,1,No
46,45.42,11086.47,21,4,10,36,6,No
26,98.24,2122.41,14,4,8,12,26,Yes
30,110.44,3066.67,64,7,7,36,14,Yes
30,87.16,5415.39,51,2,5,1,20,Yes
55,43.31,3974.84,60,2,7,12,5,No
52,147.97,13944.87,13,6,6,12,17,Yes
69,95.09,2687.21,38,1,2,12,4,Yes
44,95.44,1795.17,53,5,6,12,24,Yes
48,78.47,11419.84,48,7,3,1,14,Yes
30,102.37,2227.79,49,4,4,12,2,Yes
37,144.2,14794.72,71,2,6,12,16,Yes
55,141.77,1838.7,22,7,9,36,20,Yes
45,39.47,14828.6,35,3,8,24,24,No
58,75.08,12611.05,33,4,10,36,18,Yes
56,135.52,13425.01,20,7,8,1,18,Yes
59,45.55,12389.71,57,4,7,1,5,No
57,117.93,3559.76,29,1,7,1,13,Yes
27,119.85,3638.53,59,3,1,36,16,Yes
54,43.69,12405.4,15,5,2,1,0,No
18,20.76,14556.65,66,4,5,12,25,No
19,94.71,10520.78,5,7,6,1,2,Yes
18,42.42,11392.92,34,1,9,12,6,No
44,98.43,2720.55,65,3,1,36,20,Yes
51,148.76,12037.14,70,6,1,1,27,Yes
32,110.05,10410.69,9,7,10,1,2,Yes
42,83.82,6388.86,48,4,0,36,13,Yes
69,73.44,11520.39,64,3,6,24,20,No
53,95.0,1436.6,37,2,9,24,12,Yes
53,46.79,10097.05,21,6,7,1,27,No
47,76.89,12243.47,50,6,2,24,10,No
20,131.7,14733.72,40,1,2,12,1,Yes
21,81.46,675.72,8,1,4,24,25,Yes
63,45.92,7379.51,28,3,4,36,21,No
22,116.29,8713.95,65,2,6,24,14,Yes
53,61.65,10355.52,2,6,2,24,30,No
28,146.4,10215.47,29,3,0,36,14,Yes
41,37.17,9586.93,53,4,8,24,14,No
20,130.23,798.98,9,4,9,1,14,Yes
51,85.24,10026.79,54,1,7,1,18,Yes
65,83.55,10525.33,54,3,1,12,3,No
24,30.03,2926.15,27,2,0,12,16,No
28,113.64,1404.85,28,3,9,24,3,Yes
68,40.39,12203.01,38,2,9,12,15,No
67,33.36,6716.55,37,3,2,1,3,No
29,63.77,14774.41,35,5,10,36,2,No
41,101.87,12078.77,48,7,7,24,10,Yes
36,56.57,12884.76,40,6,8,24,9,No
25,48.46,8000.04,10,1,4,12,25,No
22,125.61,7363.39,11,2,10,24,26,Yes
18,113.91,2135.42,43,4,1,24,17,Yes
48,40.29,1907.24,70,6,2,36,8,No
18,83.33,4170.68,62,1,8,1,27,No
37,85.59,9154.63,62,4,7,24,12,No
43,97.4,10354.61,23,2,3,12,26,Yes
37,129.32,12495.83,54,3,2,36,14,Yes
68,144.46,12245.65,21,3,7,1,27,Yes
49,139.99,8811.15,48,6,9,12,21,Yes
63,46.57,14846.31,49,7,7,1,8,No
42,128.83,1500.9,7,5,4,36,13,Yes
64,99.66,1544.99,71,4,6,36,26,Yes
65,37.78,3206.26,66,4,5,24,25,No
47,98.37,980.54,18,2,7,12,24,Yes
41,68.13,6606.55,48,1,5,1,29,Yes
36,30.28,3473.53,41,5,10,12,15,No
36,122.14,3954.02,36,1,9,1,28,Yes
39,42.57,12499.83,59,4,10,1,22,No
40,105.36,9542.23,22,1,10,1,4,Yes
38,106.85,5791.99,29,7,2,36,30,Yes
64,149.81,11900.84,35,2,2,24,10,Yes
62,53.54,14598.34,64,5,7,36,11,No
49,25.31,8320.09,48,5,0,1,30,No
47,53.36,4078.07,60,2,10,24,15,No
34,97.48,6160.03,23,7,4,24,0,Yes
55,124.56,14232.17,23,5,0,12,2,Yes
58,116.62,14342.93,58,1,9,24,13,Yes
18,48.52,10211.53,9,3,3,36,4,No
39,140.09,12506.69,64,2,1,12,12,Yes
37,144.47,3056.73,26,3,3,36,14,Yes
43,90.18,13127.43,43,7,3,24,3,Yes
59,75.26,9101.85,17,3,2,1,17,Yes
69,81.22,11597.59,45,7,10,12,1,Yes
32,126.42,4102.84,2,5,9,1,17,Yes
58,33.41,12162.73,4,2,4,1,22,No
27,120.95,3486.2,16,7,4,36,16,Yes
68,110.74,14400.45,25,7,2,12,14,Yes
40,145.15,12675.33,28,7,7,24,1,Yes
58,26.44,7744.51,21,2,1,1,17,No
57,149.49,6955.1,43,2,8,36,23,Yes
26,111.57,14577.94,16,1,9,36,22,Yes
31,79.39,9666.8,32,5,3,1,21,Yes
66,128.03,6388.74,71,3,7,1,18,Yes
30,74.5,13888.8,25,1,0,1,17,Yes
25,80.58,11898.76,28,5,8,36,1,Yes
36,85.75,11838.41,34,5,10,1,18,Yes
47,88.66,14578.02,36,1,9,12,14,Yes
69,140.3,9842.59,12,7,8,1,24,Yes
45,29.16,4034.92,31,2,9,36,27,No
44,37.63,10916.52,63,1,2,1,17,No
24,114.7,8495.53,66,7,5,1,10,Yes
61,145.92,3819.15,54,4,4,36,19,Yes
59,141.9,1391.49,17,5,7,1,26,Yes
61,128.97,13692.13,71,1,1,1,22,Yes
43,131.11,10974.62,6,7,5,36,22,Yes
20,123.51,7230.12,29,5,1,1,22,Yes
22,38.34,12965.85,58,4,1,24,20,No
67,119.31,8507.8,37,2,6,1,18,Yes
69,85.14,6478.59,30,5,10,12,14,Yes
67,77.38,11928.78,52,6,8,1,5,Yes
37,54.62,10849.25,54,7,1,1,30,No
46,126.92,11463.86,64,6,6,12,16,Yes
62,34.46,2044.57,60,5,10,1,21,No
36,148.44,8352.45,67,5,1,36,2,Yes
42,115.89,6987.84,70,1,4,1,12,Yes
30,116.14,10928.98,55,1,3,24,18,Yes
32,27.6,12086.04,60,4,7,1,0,No
41,125.22,1877.02,66,7,0,1,18,Yes
29,135.84,14723.51,52,7,0,36,4,Yes
67,84.28,12023.88,21,5,9,36,28,Yes
66,75.16,11911.52,58,4,3,24,12,Yes
26,76.29,9935.4,47,6,10,24,12,Yes
38,86.67,10360.96,7,1,6,12,11,Yes
60,102.59,1575.0,21,4,2,36,16,Yes
33,118.2,8445.7,51,4,1,1,10,Yes
37,79.34,2887.1,2,5,7,24,3,Yes
57,98.77,12123.19,28,2,10,36,13,Yes
62,54.95,6811.12,39,7,7,12,20,No
45,62.71,13848.41,53,4,2,1,12,No
55,40.93,4066.04,56,4,7,36,5,No
30,42.69,7453.36,31,4,5,12,28,No
55,77.04,12649.93,25,4,4,12,10,Yes
26,69.07,9877.95,28,5,9,24,22,Yes
46,51.07,9998.07,11,1,7,12,16,No
45,118.69,13729.22,70,2,10,24,18,Yes
35,45.53,12517.42,2,2,0,1,4,No
61,146.05,12105.24,50,4,6,24,30,Yes
36,137.51,13473.18,32,6,5,24,4,Yes
62,141.67,11912.84,50,3,3,24,13,Yes
68,71.37,4227.21,14,5,3,36,18,Yes
64,99.5,10157.3,20,4,9,12,23,Yes
40,58.05,9769.63,23,3,2,1,23,Yes
38,146.23,9144.35,3,2,5,1,0,Yes
50,45.42,7399.04,63,3,9,24,26,No
41,114.66,7905.49,70,6,1,12,5,Yes
22,97.99,5669.77,17,4,7,1,2,Yes
53,147.51,7459.14,65,3,6,12,10,Yes
49,64.64,9694.41,26,7,10,1,24,Yes
37,90.38,9233.86,24,5,0,36,30,Yes
51,93.45,8608.28,54,6,1,1,5,No
34,142.57,3653.26,21,2,0,1,22,Yes
