Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Debt_to_Income_Ratio,Existing_Loans,Dependents,Loan_Approved
56,164895,320,22,35331,0.103,0,0,No
38,58089,446,5,75251,0.397,1,3,No
58,85850,667,10,67099,0.334,1,0,No
29,46053,612,14,64434,0.325,1,3,No
29,141381,615,30,30772,0.491,4,0,Yes
28,42447,702,13,81142,0.326,1,4,No
55,114841,747,7,31433,0.342,2,3,Yes
38,28111,846,17,8261,0.43,1,2,Yes
25,83820,425,0,7742,0.231,4,0,No
34,118029,795,20,84450,0.612,5,1,No
48,142949,344,8,74029,0.219,1,4,No
50,136739,630,22,43877,0.598,1,2,No
24,77963,371,28,68681,0.538,0,4,No
59,114000,397,6,11922,0.594,3,4,No
40,197990,570,14,90927,0.16,3,0,No
45,127447,706,14,23263,0.189,2,0,No
48,198614,743,8,58416,0.559,3,3,No
32,93712,390,20,86486,0.624,5,4,No
22,158488,416,4,71436,0.502,3,3,No
63,196508,813,6,55051,0.433,3,4,No
34,166558,342,26,90210,0.536,5,4,No
42,174767,370,27,85292,0.075,1,3,No
51,26229,443,11,56700,0.563,3,2,No
43,198419,641,5,51092,0.219,1,3,No
40,126101,406,9,91164,0.084,1,1,No
58,26363,685,14,40082,0.459,5,1,No
24,127806,755,21,20819,0.502,3,1,No
35,107372,593,23,29589,0.426,1,1,No
44,70869,475,3,68468,0.26,3,2,No
45,74729,406,14,39041,0.12,0,1,No
21,45303,385,17,87339,0.511,0,2,No
27,97853,809,2,43284,0.078,3,2,No
51,28264,526,25,86594,0.506,2,3,No
32,174387,628,14,43164,0.624,1,0,No
62,103229,540,19,29520,0.648,3,1,No
25,107102,301,4,41192,0.288,1,0,No
64,85521,550,1,8179,0.115,3,1,No
62,49811,341,14,68679,0.107,2,0,No
58,58405,725,7,12248,0.345,1,0,Yes
32,84823,380,27,18146,0.525,4,2,No
59,44856,787,27,35144,0.079,0,1,Yes
38,140212,561,4,66874,0.151,4,1,No
22,117902,694,22,62540,0.403,3,1,No
30,145347,547,8,35744,0.101,2,0,No
35,132780,629,6,40608,0.577,2,3,No
50,101174,847,3,68627,0.352,3,1,No
64,111352,397,18,5605,0.282,1,2,Yes
37,147155,444,7,6327,0.058,2,0,No
24,45598,426,30,39778,0.118,0,0,No
27,67541,603,13,26840,0.547,5,2,No
61,166724,678,28,86282,0.469,4,4,No
51,173035,446,8,75474,0.062,0,4,No
59,139047,380,4,17192,0.634,5,3,No
54,57223,541,5,9936,0.262,2,3,No
26,56024,847,9,31112,0.414,1,4,No
58,147538,366,27,71117,0.484,4,4,No
65,28941,774,27,12393,0.624,2,0,Yes
54,98923,732,12,21898,0.584,2,4,No
64,99060,601,9,62945,0.408,3,3,No
35,126395,674,21,93932,0.134,0,4,No
34,66617,377,12,35439,0.557,4,2,No
26,115815,329,2,39245,0.54,5,4,No
57,79704,651,11,41618,0.433,1,3,No
52,51025,414,3,39634,0.644,3,1,No
23,108172,631,10,62194,0.367,1,3,No
23,132019,804,8,71855,0.178,0,4,No
42,68224,453,5,74733,0.202,5,0,No
42,38277,834,11,8135,0.294,0,0,Yes
30,65995,668,13,40289,0.304,4,2,No
23,139715,657,20,93377,0.549,4,0,No
32,163611,601,8,94831,0.582,1,4,No
49,57853,750,7,15495,0.28,4,1,Yes
37,182883,606,8,17524,0.617,4,1,No
27,117464,362,12,75121,0.607,5,0,No
33,31909,575,29,73248,0.296,3,4,No
22,118605,810,10,10405,0.571,5,0,No
24,71084,834,8,64047,0.118,0,3,Yes
30,166820,686,19,30112,0.357,5,2,No
59,95602,757,7,99217,0.478,2,3,No
44,139200,707,9,95476,0.257,1,1,No
37,74408,685,8,75306,0.064,1,3,No
26,36998,689,26,72866,0.083,4,1,No
39,169836,528,20,35971,0.587,3,2,No
25,124751,526,3,53067,0.361,2,2,No
52,144287,626,9,41859,0.141,3,1,No
30,126647,634,16,27077,0.591,1,4,No
29,69560,576,18,61015,0.615,4,0,No
47,135716,529,9,70948,0.246,0,2,No
33,148362,456,17,87274,0.402,3,2,No
39,94201,312,15,72732,0.245,2,0,No
41,150955,802,27,44326,0.485,1,2,No
44,133894,496,22,58394,0.619,3,2,No
58,41734,402,3,66733,0.067,2,4,No
24,148107,469,8,75559,0.333,1,3,No
44,158135,408,8,42891,0.529,2,3,No
55,47313,675,1,52181,0.464,3,0,No
23,148304,425,18,62447,0.159,4,1,No
24,183159,684,7,87991,0.285,3,0,No
57,196253,447,25,68903,0.331,4,2,No
60,174277,300,29,12036,0.497,3,3,No
55,37464,306,18,36364,0.325,2,3,No
51,134086,462,3,50767,0.238,2,1,No
64,52132,735,10,11320,0.299,3,3,No
45,75737,733,2,84557,0.63,1,0,No
60,125584,624,27,81386,0.078,4,1,No
33,60306,456,28,33980,0.25,5,4,No
24,50592,413,29,81670,0.169,0,0,No
34,140131,411,17,89083,0.29,5,2,No
33,69758,754,16,68932,0.401,5,4,No
47,123392,372,18,39250,0.167,1,3,No
26,143078,492,8,8468,0.306,2,3,No
37,31577,774,29,17120,0.547,2,1,No
56,110230,572,15,58660,0.435,4,4,No
60,164335,393,7,53630,0.458,0,2,No
55,107741,814,8,10410,0.614,0,3,No
37,33072,519,25,79841,0.295,5,0,No
61,85814,304,4,87290,0.649,4,3,No
22,141386,493,4,18907,0.279,0,1,No
33,133538,353,13,14446,0.16,3,2,No
22,161763,508,23,47346,0.534,2,2,No
48,158025,796,13,63920,0.356,5,3,No
63,95499,754,28,84019,0.257,0,4,No
46,118405,379,4,16397,0.198,3,4,No
42,101981,307,3,62022,0.543,5,4,No
63,193831,390,24,85528,0.388,5,2,No
23,176257,645,16,6911,0.425,3,0,No
55,59699,650,5,81378,0.327,2,2,No
32,140799,509,6,16560,0.179,4,2,No
44,124176,557,13,10610,0.253,0,3,No
25,98490,340,14,86362,0.127,3,3,No
40,78739,603,5,96871,0.255,3,4,No
59,80631,540,27,11634,0.598,5,2,No
59,174017,833,30,95262,0.395,1,2,Yes
33,194366,544,9,62381,0.078,5,1,No
61,37920,603,7,85040,0.508,1,3,No
65,96096,834,26,41474,0.511,3,1,No
32,87358,410,7,71434,0.506,4,2,No
33,180337,429,4,73687,0.42,0,0,No
30,165510,661,28,86905,0.069,5,1,Yes
53,140434,559,27,87802,0.28,2,3,No
60,95779,830,30,30231,0.245,0,2,No
36,184701,513,28,59851,0.063,4,1,No
65,160157,352,15,80844,0.101,1,3,No
55,107926,489,19,57405,0.302,3,2,No
23,180585,790,10,79971,0.578,4,2,No
25,85084,443,6,65246,0.627,1,1,No
46,111230,479,24,47514,0.496,1,1,No
31,88605,818,28,28128,0.185,0,3,Yes
27,86666,367,1,5594,0.603,4,0,No
30,133987,407,27,33930,0.637,0,1,No
62,105420,484,6,28257,0.308,0,3,No
54,93412,450,5,80538,0.363,3,2,No
23,76178,774,18,50376,0.258,4,3,No
28,96092,401,30,5820,0.561,4,1,No
51,63009,438,17,31380,0.229,5,4,No
31,139210,687,0,80322,0.115,5,1,No
65,88976,788,17,32832,0.324,1,3,No
27,151202,357,11,99122,0.152,3,4,No
65,188297,387,20,60383,0.309,2,1,No
22,194509,421,16,27625,0.401,2,0,No
26,95935,543,7,5407,0.532,4,4,No
61,132237,366,19,60209,0.465,4,3,No
52,169720,593,2,47376,0.493,3,4,No
40,199008,429,9,27191,0.404,1,4,No
54,196335,339,15,91083,0.099,5,3,No
36,73373,511,17,62263,0.578,2,0,No
45,151680,355,0,8736,0.469,0,3,No
32,71972,590,7,24222,0.524,0,4,No
27,184219,651,24,51438,0.615,0,3,No
59,44295,421,18,86213,0.631,3,2,No
37,31897,394,2,62688,0.628,5,3,No
65,194325,727,15,9796,0.212,3,0,Yes
31,30838,748,15,27647,0.561,4,3,No
26,104942,643,15,89842,0.625,1,2,No
43,51414,847,24,68753,0.474,5,2,No
47,194820,302,22,49041,0.48,0,4,No
26,86157,329,11,58829,0.581,0,3,No
58,54483,554,27,81019,0.223,1,3,No
22,167585,344,8,8387,0.165,4,0,No
42,182523,476,17,90852,0.312,4,3,No
40,65909,521,22,74440,0.62,5,1,No
45,73091,421,29,88413,0.086,4,2,No
35,77389,574,28,17088,0.316,1,0,No
49,197035,611,23,12790,0.464,5,0,No
28,103167,717,10,75870,0.441,5,4,No
57,90509,628,19,71009,0.536,3,3,No
53,153104,402,28,44437,0.212,1,3,No
42,57291,581,25,28331,0.19,0,3,No
25,177889,544,10,45190,0.546,4,4,No
59,101968,432,19,22227,0.545,4,3,No
38,109487,640,11,57750,0.199,0,3,No
58,135003,321,17,59064,0.314,2,2,No
57,158631,449,1,43735,0.321,1,3,No
50,39744,466,3,54038,0.358,0,0,No
51,187227,644,3,13135,0.552,2,3,No
30,46021,760,20,43059,0.412,2,1,No
35,107532,559,25,62329,0.361,5,1,No
62,81898,499,13,42709,0.224,4,1,No
64,103723,304,25,66057,0.074,5,2,Yes
38,78176,599,12,99582,0.601,1,1,No
43,126438,835,25,82259,0.48,5,1,Yes
53,83399,535,8,21958,0.095,2,4,No
36,174078,839,14,29855,0.229,3,1,Yes
58,77434,451,26,24969,0.438,4,1,No
55,142298,545,24,58841,0.175,1,3,No
54,138214,304,22,44811,0.113,0,0,No
48,89591,312,21,30179,0.38,4,0,No
22,159141,764,9,53488,0.247,5,1,No
50,31486,585,4,97678,0.547,4,3,No
33,191500,638,3,64895,0.62,1,1,No
61,53800,513,17,51539,0.403,3,0,No
36,116154,412,3,61892,0.478,2,1,No
25,193292,637,15,17715,0.64,1,1,No
48,149322,389,10,31102,0.186,1,0,No
59,36869,775,6,76107,0.593,0,1,No
65,160248,329,0,19465,0.386,0,4,No
40,61454,839,2,60767,0.163,4,4,No
44,150593,767,15,57618,0.224,1,4,No
47,95773,687,3,43359,0.463,2,3,No
50,182525,656,22,75906,0.603,4,0,No
65,81813,845,2,62254,0.121,2,4,No
47,91326,758,19,97360,0.434,4,3,No
46,72595,770,0,24578,0.276,5,1,No
27,66184,526,27,80270,0.243,5,3,No
62,105290,490,0,99236,0.158,0,4,No
58,172681,301,9,88426,0.583,1,0,No
25,145036,417,11,96799,0.269,2,4,No
43,99539,607,2,56522,0.316,2,4,Yes
48,52068,314,22,7419,0.174,0,1,No
54,71996,723,12,80181,0.415,0,4,No
35,114440,778,26,71858,0.314,0,2,Yes
52,192906,395,5,18193,0.166,3,3,No
46,176818,354,30,40406,0.236,5,0,No
51,121940,577,20,73170,0.285,5,4,No
39,46407,712,23,22383,0.096,5,3,No
29,123550,544,26,70407,0.081,1,1,No
49,112657,695,23,53032,0.645,2,3,No
59,51403,770,19,27972,0.607,1,0,No
24,36637,337,9,27495,0.406,2,1,No
23,164684,439,5,27565,0.197,1,0,No
49,186482,482,27,64027,0.189,4,3,No
31,161232,512,0,56655,0.314,0,2,No
53,85108,425,25,48762,0.282,5,2,No
58,163800,439,14,41660,0.49,4,1,No
31,88594,778,13,29118,0.294,4,3,No
47,43464,820,11,81816,0.623,1,1,No
53,188015,762,9,44853,0.202,4,3,Yes
41,55838,331,8,44297,0.066,1,4,No
59,30919,534,29,83986,0.412,2,4,No
51,193164,372,20,83413,0.643,4,0,No
58,32797,771,14,59737,0.561,3,0,No
22,113003,591,13,19089,0.053,0,3,No
47,114272,587,30,15518,0.395,4,2,No
56,159130,512,23,86610,0.322,4,0,No
31,99577,466,30,24702,0.511,2,2,No
38,128638,348,9,84720,0.202,1,0,No
21,150660,520,25,56639,0.196,1,0,No
55,137911,701,0,87843,0.24,1,0,No
55,102557,588,29,20396,0.198,1,0,No
51,52258,478,19,71558,0.063,0,3,No
48,140090,470,28,26055,0.427,2,1,No
59,175431,303,1,72886,0.418,0,0,No
21,116714,635,1,91510,0.561,5,3,No
45,37914,494,1,65415,0.469,1,0,No
63,163608,763,1,63160,0.435,1,4,No
58,146448,766,7,35529,0.189,1,2,Yes
40,58748,643,21,38324,0.494,2,4,No
23,64448,507,24,25537,0.563,0,2,No
22,71132,802,17,32624,0.316,2,4,No
38,101022,429,12,10378,0.374,1,0,No
64,158456,300,16,74209,0.521,0,1,No
30,132294,786,29,57465,0.329,0,2,No
25,101323,747,7,65742,0.45,1,4,No
29,190206,622,9,37597,0.179,2,1,No
22,126242,323,13,78072,0.401,0,0,No
54,147347,676,28,23745,0.072,1,1,Yes
58,85120,455,18,12411,0.175,0,0,No
51,85592,571,18,45228,0.603,5,2,No
30,34885,392,23,64722,0.407,5,1,No
32,174772,823,4,92841,0.323,1,4,Yes
56,171090,420,23,70402,0.363,2,3,No
41,154006,751,17,46865,0.05,3,2,No
26,120964,621,9,57301,0.326,5,3,No
23,187394,330,15,11651,0.136,3,4,No
30,75073,733,24,57540,0.565,1,0,No
25,97650,428,17,64841,0.298,2,0,No
46,49996,752,8,61422,0.189,2,2,No
41,117290,735,9,28113,0.357,3,4,No
65,108086,806,21,20327,0.269,0,2,No
46,185321,616,11,78756,0.326,2,0,No
58,151379,763,27,80441,0.485,3,4,Yes
64,177195,627,4,51400,0.356,5,1,No
46,58095,408,14,45184,0.599,0,3,No
28,117971,825,22,85125,0.204,2,2,No
25,112158,774,30,99304,0.246,4,3,No
35,100821,691,29,13941,0.517,5,1,No
36,115463,412,6,18975,0.52,0,0,No
21,30291,585,19,46640,0.636,3,4,No
36,197265,646,6,59293,0.427,2,1,No
57,138844,560,2,75153,0.394,5,3,No
23,28122,606,2,52803,0.403,3,1,No
51,29876,333,30,71713,0.267,3,0,No
33,82147,468,6,49171,0.281,4,1,No
36,157895,644,0,48027,0.218,5,1,No
63,77652,445,23,90473,0.408,4,2,No
41,127377,831,26,98548,0.554,2,4,No
22,151225,837,17,21597,0.43,0,4,Yes
47,166459,545,0,19910,0.334,3,2,No
58,127699,640,5,95768,0.088,4,4,No
46,43980,380,19,6871,0.199,3,0,No
58,180296,490,6,50297,0.557,5,3,No
45,32121,582,11,64875,0.288,3,3,No
31,153946,788,2,59550,0.581,4,1,No
28,167953,334,26,52246,0.196,5,4,No
28,108176,593,1,80660,0.395,1,2,No
53,75809,341,27,58133,0.628,4,3,No
27,149032,469,14,38749,0.384,4,3,No
58,102621,693,26,48912,0.175,3,4,Yes
41,141440,487,19,54613,0.188,5,1,No
28,48097,595,3,88526,0.145,0,0,No
41,27978,684,26,66250,0.063,3,2,No
40,160404,363,19,32670,0.465,3,0,No
28,110573,380,18,75744,0.52,4,0,No
51,40089,484,22,73438,0.542,3,3,No
49,152550,760,30,8530,0.094,3,0,Yes
29,81804,644,20,53927,0.615,0,2,No
35,179556,837,10,92744,0.421,1,3,Yes
50,79018,537,19,43891,0.103,1,2,No
46,174220,595,4,72558,0.101,1,1,No
30,152198,786,22,66145,0.356,1,0,No
49,28830,668,19,72391,0.197,3,3,No
36,146388,598,11,17872,0.193,2,3,No
56,93494,389,15,85194,0.057,5,2,No
40,150200,739,28,82674,0.339,2,3,No
65,50998,828,29,27196,0.102,3,4,Yes
57,92076,387,9,24977,0.096,3,2,No
42,186749,323,20,42938,0.145,5,2,No
27,54101,631,30,51751,0.056,1,1,No
43,145155,357,21,41032,0.112,3,4,No
61,32053,763,5,73295,0.407,4,0,No
60,161742,488,27,70638,0.204,0,1,Yes
49,133994,763,11,39441,0.091,0,0,Yes
36,137566,521,6,81989,0.131,5,1,No
58,138651,652,9,81916,0.076,4,0,Yes
48,166353,350,15,40784,0.516,0,4,No
58,78341,387,28,34493,0.387,2,3,No
51,93069,521,2,26471,0.334,1,0,No
34,166828,787,15,29274,0.574,2,2,No
53,90323,466,11,10916,0.098,2,2,No
29,115610,400,7,94359,0.072,4,0,No
47,109338,723,4,41070,0.304,4,0,Yes
44,173120,824,16,6963,0.208,1,3,Yes
33,34876,446,19,8522,0.335,5,4,No
46,127591,561,26,64076,0.592,4,2,No
49,40171,445,19,92824,0.318,0,4,No
63,67204,787,13,53848,0.153,0,2,Yes
48,161238,820,23,37739,0.529,0,0,Yes
48,110794,380,28,59825,0.283,5,3,No
28,68734,425,25,81895,0.503,0,3,No
43,116251,438,8,48303,0.135,4,1,No
49,152539,438,18,89639,0.252,5,4,No
25,121621,371,30,42861,0.064,2,0,No
62,70078,544,11,94006,0.191,5,4,No
27,52778,509,10,35779,0.438,0,1,No
62,176996,493,25,75229,0.226,1,0,No
56,70832,837,0,23036,0.134,3,1,No
61,133540,631,10,32705,0.084,2,2,No
47,91243,810,28,48797,0.412,0,4,No
22,181120,592,28,89297,0.096,4,1,No
45,57815,335,26,86291,0.529,2,2,No
29,59682,827,7,72939,0.264,0,1,No
47,42489,377,24,91491,0.233,4,4,No
21,142868,320,19,68318,0.425,1,4,No
43,138694,544,20,81567,0.384,1,1,No
30,82701,694,3,29539,0.643,3,3,No
62,173023,353,3,90447,0.081,3,4,No
45,167524,392,10,46491,0.561,3,2,Yes
23,53635,592,28,66126,0.41,5,1,No
26,124332,675,18,79262,0.58,0,2,No
26,184005,475,25,89410,0.466,1,2,No
22,190653,489,3,22762,0.507,0,2,No
38,194353,491,24,32682,0.522,0,4,No
43,143214,367,22,86941,0.059,1,1,No
22,177259,623,5,23532,0.553,1,4,No
32,47953,454,27,30061,0.458,3,1,No
42,189890,753,8,24496,0.618,5,1,No
57,180774,525,10,57745,0.13,2,2,No
40,31278,532,28,14841,0.603,4,3,No
59,84722,807,11,66830,0.563,3,3,No
44,43036,403,17,56241,0.186,1,0,No
40,138031,765,19,72024,0.124,3,0,No
21,180655,727,8,25478,0.427,5,4,No
21,95244,741,23,41422,0.456,4,3,No
37,165548,425,14,18421,0.477,5,2,No
21,95854,335,16,88562,0.557,3,0,No
65,119805,537,8,48079,0.384,0,4,No
50,194699,541,12,39528,0.22,2,3,No
61,146303,432,25,81421,0.564,1,2,No
23,180826,526,1,37813,0.31,5,2,No
31,44979,702,16,66356,0.311,5,2,No
44,95446,695,17,68599,0.345,1,3,No
42,61022,389,25,41109,0.551,3,0,No
64,29453,554,26,24383,0.632,3,3,No
65,76575,382,5,35265,0.153,1,0,No
46,82260,799,1,66233,0.123,1,0,No
33,116862,608,29,15209,0.223,1,3,Yes
21,196777,831,0,27744,0.593,2,1,No
44,79029,383,4,36336,0.367,2,3,No
30,160249,326,13,39686,0.053,4,0,No
55,93965,678,26,86361,0.399,4,4,Yes
44,57952,629,17,96575,0.379,3,4,No
48,145825,692,26,66843,0.098,0,4,Yes
56,152005,516,3,38036,0.139,4,3,No
36,154959,680,26,60529,0.106,2,0,No
60,96710,807,13,62313,0.363,5,1,No
36,46796,582,14,94684,0.369,5,0,No
37,102413,513,26,73444,0.326,2,3,No
35,42722,455,26,22861,0.321,3,1,No
36,137761,829,23,68144,0.398,5,3,No
35,104098,458,25,60553,0.447,2,4,No
54,97082,340,26,64711,0.628,1,1,No
31,50258,804,21,80818,0.377,0,1,Yes
21,36706,818,7,59322,0.209,0,1,No
35,53943,304,20,75482,0.635,0,4,No
46,89324,320,1,82196,0.113,3,1,No
24,47315,541,16,73526,0.238,3,3,No
63,35352,405,27,48988,0.591,1,3,No
25,59497,642,23,27756,0.616,1,0,No
55,100145,716,16,67873,0.437,2,2,No
33,123322,337,25,83831,0.059,2,4,No
30,145659,635,24,38173,0.316,5,1,No
31,52228,772,19,49346,0.61,2,4,No
38,140152,412,5,56884,0.584,3,4,No
54,33882,550,5,43190,0.586,2,1,No
59,172340,644,18,20953,0.226,5,2,No
61,95846,370,0,67494,0.545,4,3,No
62,49463,563,5,50934,0.453,3,4,No
43,101789,683,25,27881,0.586,5,1,No
27,110940,690,4,75696,0.433,0,1,No
59,34827,772,3,17496,0.275,2,4,No
23,189134,810,24,78823,0.431,0,3,No
32,115690,433,12,50065,0.265,3,3,No
27,163312,688,19,59024,0.051,4,2,Yes
46,153743,360,16,35067,0.54,0,4,No
53,26585,769,25,55969,0.56,3,1,No
57,77532,650,12,24704,0.499,0,3,No
35,166613,357,21,51108,0.186,3,4,No
22,30427,484,15,69531,0.132,4,2,No
61,117283,502,12,64720,0.152,1,3,No
27,106156,331,22,7499,0.351,1,1,No
52,34033,468,0,69654,0.209,2,1,No
24,187142,321,24,39995,0.577,2,3,No
40,137458,378,9,52318,0.377,0,0,No
56,153767,435,17,92657,0.32,5,3,No
52,37199,601,22,70897,0.573,5,2,No
48,168848,686,26,56535,0.099,2,4,No
33,178799,841,23,28954,0.573,3,4,Yes
21,27931,583,23,26818,0.531,2,1,Yes
55,105379,628,16,90507,0.462,5,3,No
50,30699,759,25,74437,0.117,2,2,No
56,183393,452,16,7267,0.081,2,3,No
45,86032,786,9,59247,0.15,5,3,No
36,32636,490,19,71032,0.212,1,0,No
39,92396,351,1,36613,0.42,3,3,No
21,145249,640,9,60483,0.098,5,3,No
25,140618,824,27,80115,0.16,3,2,Yes
42,39989,316,19,68911,0.17,4,1,No
44,76086,541,5,33564,0.452,1,4,No
63,61062,639,2,96290,0.258,3,4,No
65,55398,710,9,51254,0.215,1,0,No
57,95283,593,27,34543,0.067,3,4,No
56,127696,327,18,18068,0.107,1,3,No
56,95774,709,26,40125,0.38,3,2,No
24,27834,658,16,15142,0.43,1,3,No
56,73203,715,11,26078,0.495,0,3,Yes
38,70676,481,20,76657,0.348,4,3,No
36,51230,639,11,12328,0.211,0,2,No
61,97652,652,30,86732,0.225,0,0,No
38,93464,368,22,81715,0.44,1,1,No
42,118715,776,27,72769,0.306,1,1,Yes
22,178206,624,26,19828,0.145,1,1,Yes
41,33190,793,5,63405,0.052,1,4,No
56,114364,594,11,46711,0.206,4,2,No
64,160422,508,19,69299,0.503,5,2,No
59,59055,456,5,18301,0.449,5,2,No
59,199758,374,2,99082,0.109,4,1,No
49,106572,586,2,48745,0.317,5,3,No
46,184772,530,22,68081,0.137,1,3,No
41,97146,570,8,61378,0.334,4,2,No
37,132554,382,0,22291,0.116,2,1,No
36,185492,564,3,24043,0.458,5,2,No
51,50177,568,11,16437,0.4,3,1,No
29,118386,600,29,52007,0.205,3,3,No
51,195723,389,25,75284,0.645,5,4,No
34,79339,659,4,32952,0.403,0,3,No
57,74282,599,17,54109,0.211,3,4,No
22,197142,301,15,95458,0.265,1,0,No
34,117683,712,9,61054,0.6,3,1,No
53,126038,475,11,10188,0.172,3,0,No
55,181478,424,10,6513,0.172,5,1,No
59,83009,477,18,62919,0.392,4,2,No
40,26066,304,4,47137,0.249,2,1,No
22,77940,416,23,29274,0.233,5,4,No
61,75469,730,2,45854,0.296,4,0,Yes
39,139972,689,27,82816,0.549,1,1,Yes
57,179422,778,29,9331,0.555,4,2,Yes
38,160186,770,18,18531,0.45,1,3,Yes
36,136138,649,5,11337,0.396,2,1,No
24,149648,383,23,72842,0.059,5,3,No
32,90133,526,16,34166,0.389,0,0,No
49,46245,752,22,20308,0.622,0,0,No
27,133574,746,12,87403,0.552,2,0,No
34,68266,410,6,26652,0.137,3,3,No
32,114762,622,18,38197,0.634,2,4,No
55,168667,823,18,35060,0.18,1,0,Yes
25,118254,838,24,71726,0.124,4,2,Yes
37,64218,404,30,5845,0.223,5,0,No
62,181215,385,25,66989,0.135,2,2,No
52,32787,802,11,84899,0.185,4,4,No
30,70286,805,10,15692,0.235,1,2,No
63,25081,455,30,92653,0.404,3,1,No
37,28005,795,29,28036,0.418,1,3,No
25,98944,685,16,89752,0.371,5,4,No
65,156406,762,16,62511,0.229,4,0,Yes
62,148438,842,17,11765,0.622,4,1,Yes
29,101639,412,14,63402,0.228,2,2,No
53,83217,745,5,9308,0.291,4,1,No
56,132248,586,29,44422,0.303,3,1,No
56,135257,500,7,84326,0.063,1,4,No
38,50169,678,10,10998,0.307,4,1,No
29,134247,812,25,19072,0.253,2,4,Yes
49,179524,564,12,39994,0.092,5,0,No
34,182326,487,16,83988,0.537,3,1,No
45,82110,656,27,50406,0.477,0,0,No
35,82253,540,16,47701,0.22,1,4,No
26,100210,492,17,87968,0.206,3,3,No
62,107702,409,27,87687,0.593,1,0,No
49,117246,798,15,50778,0.163,0,4,No
35,176042,364,22,7198,0.574,1,2,No
49,159866,364,15,67162,0.097,0,1,No
24,54184,616,3,63448,0.554,0,3,No
38,136178,394,16,59074,0.375,4,2,No
64,63365,758,7,74099,0.516,3,1,Yes
59,56217,694,19,26391,0.106,0,0,No
36,30051,495,6,21223,0.302,4,4,No
31,107662,849,26,31078,0.32,3,4,Yes
34,168947,338,7,87226,0.359,5,2,No
23,94891,448,0,73204,0.427,0,3,No
62,176064,675,1,83279,0.284,4,3,No
58,142959,665,12,62782,0.318,2,4,No
65,131589,755,1,40193,0.272,2,0,No
62,83475,575,26,57208,0.469,5,2,No
38,56074,809,4,13129,0.595,5,2,No
40,93052,537,4,46240,0.119,1,4,No
45,47622,704,5,88129,0.223,2,4,No
58,139778,462,17,69090,0.182,4,0,No
33,138707,619,15,43975,0.614,2,2,No
24,117543,368,30,52787,0.407,3,2,No
34,65982,408,23,84511,0.136,4,3,No
53,142993,479,16,91834,0.289,5,3,No
48,88798,431,8,41158,0.334,5,0,No
57,177908,818,20,26143,0.424,1,2,No
28,93083,754,25,32439,0.179,4,0,No
64,128227,707,7,33179,0.351,5,4,No
54,53130,484,7,62887,0.531,5,1,No
64,90995,756,1,25444,0.446,4,3,Yes
25,92772,804,8,11398,0.113,4,2,No
25,176902,809,5,43949,0.597,2,3,No
51,91116,589,18,29333,0.253,5,4,No
65,170511,544,0,65567,0.305,4,1,No
29,160787,337,24,48490,0.465,1,4,No
62,182179,414,18,42748,0.327,1,3,No
52,68394,797,0,65370,0.403,2,2,Yes
53,118103,636,20,7247,0.337,1,4,No
23,63665,758,23,21647,0.235,2,2,No
50,188497,418,12,53261,0.315,0,4,No
32,197504,355,28,5745,0.237,5,2,No
49,155753,723,29,91986,0.319,3,0,No
23,109360,419,6,66296,0.172,4,2,No
46,133889,349,20,11314,0.086,1,1,No
50,113604,664,29,54650,0.469,1,3,Yes
29,159741,672,12,45758,0.126,0,0,Yes
46,104918,661,17,79188,0.543,4,4,No
22,171508,381,1,56610,0.268,2,4,No
23,192102,347,2,53919,0.199,0,3,No
24,29638,537,5,25315,0.296,4,3,No
45,82000,681,27,9674,0.14,4,0,No
33,34251,688,12,53096,0.559,2,0,No
59,165020,634,19,22551,0.15,5,1,No
64,77647,486,30,44352,0.346,0,0,No
55,113414,419,27,23493,0.147,0,4,No
43,82245,656,30,35682,0.077,3,1,No
29,175170,662,28,27248,0.529,2,3,Yes
22,163480,462,8,13916,0.384,3,2,No
61,94069,307,2,35144,0.097,4,0,No
64,94676,616,21,71705,0.586,3,2,Yes
51,88982,326,30,81026,0.286,2,1,No
64,127346,575,14,98296,0.306,4,3,No
22,117154,771,3,81367,0.347,0,3,No
52,111190,776,16,42521,0.185,3,0,Yes
38,77203,477,16,42645,0.38,0,4,No
33,79617,659,12,56696,0.2,0,0,Yes
25,121311,535,26,76237,0.552,5,0,No
62,131037,332,30,50834,0.546,2,2,No
64,105212,840,28,89993,0.336,3,2,Yes
30,31005,844,10,66720,0.369,1,3,No
63,36973,399,28,25217,0.646,5,3,No
45,71976,629,7,22657,0.527,0,4,No
54,42804,364,2,72239,0.088,2,1,No
57,113613,421,17,78629,0.154,5,2,No
50,72276,775,0,22416,0.408,1,1,No
27,49680,426,7,83237,0.273,4,0,No
26,85967,485,29,83313,0.532,1,0,No
23,41862,390,8,51484,0.435,2,3,No
33,112438,345,16,61620,0.644,4,3,No
23,195625,324,7,26033,0.058,0,4,No
46,164956,648,10,41987,0.313,4,1,No
44,85313,734,0,94757,0.295,3,2,No
26,189033,629,25,44258,0.311,0,4,Yes
63,56562,593,1,97897,0.581,0,0,No
62,182137,545,14,11094,0.294,4,3,Yes
32,188156,465,27,14275,0.528,5,0,No
56,139746,556,16,74240,0.43,1,0,No
22,76038,651,28,24765,0.343,3,0,No
31,177029,488,14,61221,0.466,3,4,No
59,93116,574,28,56022,0.187,2,4,No
